OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
57480.1052408897,49799.7289119398,49566.0256221524,49405.8238799045,49284.7375207818,49175.2267560512,49068.7879285795,48967.5518138457,48873.0901765853,48781.2026816031,48685.3860297415,48578.963295133,48461.7871272632,48338.0446375678,48217.1873159809,48119.2483798206,48087.7525072187,48180.8525990264,48450.5797720029,48918.6800510645,49564.8374250597,50335.5852328158,55317.5,55317.5,54921,54492.8,54038.1,53563.3,53076.5,52586.8,52103.5,51635.2,51189.3,50770.9,50383.2,50027.2,49702.5,49407.7,49137.2,48891.6,48668,48464.3,48278.2,48111.2
57480.1052408897,59399.2519046899,59700.5682625892,59872.1931098434,59875.4442849333,59706.8471927382,59386.0900574822,58932.5786111663,58358.090866252,57677.6072251178,56932.4699555449,56193.228043175,55551.9517812534,55095.541191639,54881.4354266737,54937.8946812071,55247.0986692044,55728.5637283373,56255.4415641532,56687.6538981273,56917.111672712,56894.3714774455,62561.3,62561.3,62164.7,61736.6,61281.8,60806.9,60319.8,59829.6,59345.6,58876.6,58429.9,58010.8,57622.4,57265.9,56941,56646,56375.4,56129.6,55906.1,55702.5,55516.6,55350.2
57480.1052408897,54964.8535520026,55141.8729189343,55250.1396179889,55243.2760027453,55090.986219254,54792.3194029767,54385.9930605368,53934.6594979314,53505.1744640933,53156.3342195689,52928.1587198201,52843.8298999141,52910.2981741751,53115.4797551643,53422.2379243167,53761.3610017798,54040.4330551556,54175.2922619396,54126.5576850818,53914.8696723752,53615.4429756029,58364.7,58364.7,57968.1,57540,57085.3,56610.4,56123.5,55633.5,55149.9,54681.3,54235,53816.3,53428.3,53072.1,52747.3,52452.4,52181.7,51935.8,51712.1,51508.4,51322.4,51155.7
57480.1052408897,49328.3347949729,49041.7951459834,48718.7401297064,48354.9768565621,47946.5070230793,47489.4076704749,46974.5893641353,46389.2135403013,45727.1087274604,44997.2937378588,44228.5954339782,43467.9179921398,42761.4579249731,42138.3067259732,41617.0994883483,41212.7850291724,40939.7461316834,40802.2648879751,40783.0828723039,40850.5959235516,40974.9343932321,49783.4,49783.4,49386.8,48958.7,48504,48029.3,47542.9,47053.6,46570.9,46103.4,45658.2,45240.6,44853.4,44497.9,44173.5,43878.8,43608.3,43362.4,43138.6,42934.4,42747.9,42580.5
57480.1052408897,58990.6521571528,59295.614143702,59392.1139652954,59258.8830586238,58901.5810490193,58343.4819105091,57631.3949642631,56824.2499472889,55976.1113491775,55129.1401765051,54319.6807578913,53575.2160014136,52919.8136503969,52364.8620975313,51907.9898938616,51541.2606147625,51246.7040443799,50993.3445156382,50739.2846539606,50440.2669675798,50064.436963815,55120.3,55120.3,54723.8,54295.6,53840.9,53366.1,52879.3,52389.6,51906.3,51438.1,50992.2,50573.8,50186.1,49830.1,49505.5,49210.6,48940,48694,48470.2,48266.3,48080.1,47913.2
57480.1052408897,52944.4105545844,52832.8483659916,52623.2965568596,52323.2556255441,51960.9669017632,51577.298603648,51210.3502897459,50891.9421611624,50648.1298734342,50498.9379135887,50465.5437838935,50571.2680635536,50842.4377248914,51306.2648249076,51975.2384658296,52821.1223584089,53770.9335000932,54720.0408886592,55549.5787005088,56153.9365160085,56462.9123476579,60376.2,60376.2,59979.6,59551.5,59096.7,58621.8,58134.8,57644.7,57160.9,56692.1,56245.6,55826.7,55438.5,55082.2,54757.3,54462.3,54191.7,53945.9,53722.2,53518.4,53332.4,53165.8
57480.1052408897,56260.1395403515,56834.0992079228,57237.1941809988,57493.4834622243,57632.8929818773,57684.360970797,57668.6901181143,57605.2351199147,57512.4314924982,57388.5545377682,57198.631810439,56886.0909233587,56409.5011206522,55777.2155516003,55047.3406262612,54305.6437758884,53632.1332440616,53080.587044558,52680.9922440931,52456.8760438753,52409.50462995,63508.5,63508.5,63111.9,62683.8,62229,61754,61266.9,60776.6,60292.6,59823.5,59376.7,58957.5,58569.1,58212.5,57887.5,57592.5,57322,57076.4,56853.1,56649.8,56464.2,56297.8
57480.1052408897,54298.0489247036,54082.4418115469,53969.6797510163,53952.3251221718,53992.9230547175,54049.4330453354,54096.5605687883,54135.1195891413,54181.4713698509,54246.2483621538,54317.9321497941,54359.9899531336,54320.596846212,54150.1872519186,53822.8621145796,53344.1044185555,52748.3737948614,52090.0621246274,51426.0801715166,50795.7341162857,50220.0847107479,48272.7,48272.7,47876.1,47448,46993.3,46518.7,46032.3,45543.2,45060.7,44593.4,44148.5,43731,43344.1,42988.7,42664.5,42369.8,42099.2,41853.1,41629,41424.7,41238.2,41070.7
57480.1052408897,54924.4538479845,54842.7398983223,54987.7612280785,55311.2638447712,55728.8398947138,56142.7411127071,56471.7072791942,56668.1082325833,56720.9786445521,56649.6709731974,56486.4621858417,56245.8826471115,55915.2801480038,55471.2381618411,54898.7265440979,54200.5359386562,53399.0024362969,52533.9644064483,51650.254470457,50787.3981944821,49974.1413290001,49954.1,49954.1,49557.5,49129.4,48674.7,48200,47713.6,47224.3,46741.6,46274,45828.8,45411.1,45024,44668.4,44344.1,44049.3,43778.7,43532.7,43308.7,43104.5,42918,42750.6
57480.1052408897,53488.1789060974,54343.8488929202,55221.7231244698,56088.8682915191,56895.4685694056,57576.75666835,58059.278890536,58273.877030493,58172.5893152535,57743.4106181364,57010.6991907148,56034.8553693964,54898.1948330283,53685.6116625247,52486.7351111599,51388.9599417581,50454.1351803171,49713.2269647594,49172.1501962554,48825.4636134269,48673.9513669905,52003.9,52003.9,51607.3,51179.2,50724.5,50249.8,49763.2,49273.7,48790.8,48322.9,47877.4,47459.5,47072.1,46716.3,46391.8,46097.1,45826.6,45580.8,45357.1,45153.2,44966.9,44799.7
57480.1052408897,54937.3183898278,55111.1689351859,55139.521189164,55024.3486392347,54774.9328225625,54401.1725825448,53903.8549815955,53276.0682775568,52513.8971000792,51617.9948962837,50600.1838417949,49487.969477218,48327.3406807206,47173.967043518,46075.1068083454,45064.7862762754,44164.5709496743,43389.1610735308,42756.0678458073,42290.908459804,42023.9652098713,50629,50629,50232.4,49804.3,49349.6,48874.9,48388.4,47899.1,47416.3,46948.6,46503.3,46085.5,45698.3,45342.7,45018.3,44723.5,44452.9,44206.9,43983.2,43779.2,43593,43425.7
57480.1052408897,56828.0868911465,56231.2004131293,55617.3343883616,54939.3363855086,54171.8355564879,53328.5625997399,52455.5766129934,51615.2008972988,50867.8418510759,50249.0376087312,49759.9880231127,49380.1496115551,49080.8569692303,48834.4343978402,48625.0079964617,48452.2897505102,48334.7718130786,48295.5491152582,48337.680524838,48431.0905189424,48533.4538933821,54427,54427,54030.4,53602.3,53147.6,52672.8,52186.1,51696.4,51213.2,50745,50299.2,49880.9,49493.3,49137.4,48812.7,48517.9,48247.4,48001.5,47777.7,47573.8,47387.7,47220.7
57480.1052408897,56426.7241894438,55829.1836549768,55178.4115606456,54555.9324837399,54039.7077431398,53687.5628201988,53541.5622343557,53615.2481077029,53869.5698146743,54203.8163596645,54475.9995091341,54558.3292876279,54380.2461319417,53940.0666769386,53281.9217904562,52462.3560410901,51540.7158266784,50574.4918472364,49611.211465457,48681.6400865533,47796.8647995891,49181.3,49181.3,48784.7,48356.5,47901.8,47427.2,46940.8,46451.6,45969,45501.5,45056.4,44638.9,44251.8,43896.3,43572,43277.3,43006.7,42760.5,42536.4,42332,42145.4,41978
57480.1052408897,50500.4228044284,50904.5736982897,51355.7122816431,51811.5857795268,52229.4275370975,52567.6956245477,52796.1682378663,52904.2596776953,52902.0456706524,52817.9546465628,52688.0310749423,52545.6035251388,52423.1214043795,52347.2720961642,52326.6215056296,52351.8603476849,52399.8345802655,52446.3534760187,52480.551703689,52504.8387189613,52517.3467947985,55808.3,55808.3,55411.8,54983.6,54528.9,54054.1,53567.3,53077.5,52594.1,52125.8,51679.8,51261.4,50873.6,50517.6,50192.9,49898,49627.5,49381.7,49158.1,48954.2,48767.9,48601
57480.1052408897,54982.883349889,54319.5605810778,53657.5530361517,53066.2003407724,52584.2551225097,52204.0250069889,51878.0236656335,51545.0674701476,51152.7198343941,50682.8444970842,50153.9156980737,49609.8412894106,49098.4238198777,48648.3847474646,48269.1395202733,47961.1609271381,47726.6400055631,47564.1109174622,47456.5047684478,47371.1017514278,47276.6041015193,48709.9,48709.9,48313.3,47885.1,47430.4,46955.8,46469.4,45980.3,45497.7,45030.4,44585.4,44167.8,43780.8,43425.4,43101.1,42806.5,42536,42289.9,42065.9,41861.5,41674.8,41507.4
57480.1052408897,63297.4605776259,62400.7986001605,61479.0242811847,60584.9568149994,59769.0261550227,59056.721252787,58448.0230843206,57925.0159649854,57478.835336597,57112.9739708679,56810.1212161409,56520.9656749727,56184.0189095146,55756.1245272168,55237.830999726,54670.3336245375,54116.6319713614,53633.8437737292,53252.7980865609,52971.8058759382,52766.4020853158,55018.2,55018.2,54621.6,54193.4,53738.7,53263.9,52777.2,52287.5,51804.2,51335.9,50890,50471.7,50084,49728,49403.4,49108.5,48838,48592.1,48368.4,48164.6,47978.4,47811.5
57480.1052408897,59454.5401334316,58492.9929244108,57481.0827379511,56531.730738895,55728.5806755651,55111.0738948186,54674.8378061839,54405.4723260293,54295.0420375759,54337.608325064,54513.9049013287,54785.9887134248,55110.5952087147,55451.1272975542,55781.9104255694,56083.2638982219,56334.4192609491,56514.7192453308,56603.3206217717,56580.9866704598,56428.9642567306,60946.5,60946.5,60549.9,60121.8,59667,59192.1,58705,58214.9,57731.1,57262.2,56815.7,56396.7,56008.5,55652.1,55327.2,55032.2,54761.7,54515.8,54292.3,54088.5,53902.6,53736
57480.1052408897,55357.0006550706,54822.6091620903,54415.3670430565,54103.843944427,53856.6854535876,53664.0234042965,53544.2030444945,53532.6594659059,53655.7880683071,53907.7281804447,54242.3502410699,54580.1736296086,54828.6339677095,54907.3852126303,54771.4934043454,54425.8517126494,53927.5804384296,53372.3102908484,52861.4866746293,52475.6597429826,52262.7837213192,62435.2,62435.2,62038.6,61610.5,61155.7,60680.8,60193.7,59703.5,59219.5,58750.5,58303.8,57884.7,57496.4,57139.9,56815,56520,56249.3,56003.5,55780.2,55576.7,55391.1,55224.7
57480.1052408897,53475.5481498778,53732.2936992408,53949.6573924705,54087.6957722576,54109.8812492715,53999.1309241242,53762.0552068896,53425.8978882468,53021.133660167,52565.9467132835,52069.6967888699,51549.5270465536,51023.0273819917,50493.3314961703,49944.9962451555,49357.1226198312,48727.5891592171,48086.8731830565,47500.6852873202,47043.904075287,46763.7583100959,48590.5,48590.5,48193.9,47765.7,47311,46836.4,46350.1,45860.9,45378.4,44911,44466.1,44048.6,43661.6,43306.2,42981.9,42687.2,42416.7,42170.7,41946.8,41742.6,41556.2,41388.7
57480.1052408897,54502.2572207037,54173.6244905774,53852.4159867855,53524.1963147036,53166.2809996559,52767.1998386873,52332.9645498114,51878.2113591944,51423.5817169054,50988.0375320877,50574.0000462539,50173.999090374,49774.8225805521,49361.7266102533,48928.0497771522,48476.1836583911,48011.0507853255,47536.0039996332,47061.214256056,46603.3085444107,46175.6984066226,54262.3,54262.3,53865.7,53437.6,52982.8,52508.1,52021.3,51531.7,51048.5,50580.4,50134.6,49716.3,49328.7,48972.8,48648.1,48353.3,48082.7,47836.9,47613.1,47409.2,47223.1,47056.1
57480.1052408897,53978.2257054116,53675.0245482498,53299.1348232708,52827.9147666132,52256.7783310256,51608.3209784855,50916.4109749819,50209.3562910899,49498.8634725322,48785.1590146893,48071.6429681539,47373.9696737795,46725.703611967,46168.1241730633,45726.8084548514,45395.5594351451,45137.2738030832,44905.5078915292,44667.3961389834,44412.4890152045,44151.9141746299,52365.8,52365.8,51969.2,51541,51086.3,50611.6,50125,49635.5,49152.5,48684.6,48239,47821,47433.6,47077.8,46753.3,46458.5,46188,45942,45718.1,45514.1,45327.8,45160.7
57480.1052408897,51861.7301672068,51796.9157244451,51554.8236170833,51113.757054281,50486.3767342807,49727.9402681079,48935.8219419168,48222.5687268551,47676.5512530151,47345.7833582092,47250.6143387173,47389.1637223989,47733.3770823011,48233.1838242324,48823.4117168059,49435.7249103517,50004.1837473501,50463.5435772308,50759.1287269268,50860.72049447,50767.3101781622,58419.1,58419.1,58022.5,57594.4,57139.6,56664.7,56177.8,55687.9,55204.2,54735.6,54289.3,53870.6,53482.6,53126.4,52801.6,52506.7,52236.1,51990.2,51766.5,51562.6,51376.5,51209.8
57480.1052408897,56345.8704115337,56099.3735290724,55691.1748188338,55122.8547654741,54425.2426847923,53653.3822670308,52872.0196297279,52141.3890678608,51505.9571008209,50992.5647636755,50624.1834096513,50412.5093161011,50343.6275614932,50367.1897511795,50416.2091151508,50436.8883007068,50406.3436215359,50331.1337316254,50236.2601560549,50152.0164788593,50111.0212980794,58862,58862,58465.4,58037.3,57582.5,57107.6,56620.7,56130.7,55647,55178.4,54732.1,54313.3,53925.2,53569,53244.2,52949.2,52678.7,52432.9,52209.5,52005.9,51820,51653.3
57480.1052408897,58943.8209170065,58076.9722655017,56994.380685163,55774.6647477578,54515.3172424154,53297.4157537137,52174.9064233769,51187.0050473418,50365.5812465733,49738.4545882031,49325.8333486277,49136.2287613221,49164.5504452167,49396.0782188313,49808.2596583673,50367.6360436407,51023.2307369017,51727.3536741435,52448.8046964433,53163.6944276289,53856.7293588484,66663.6,66663.6,66267,65838.9,65384.1,64909.1,64421.9,63931.4,63447.1,62977.8,62530.7,62111.3,61722.6,61365.9,61040.8,60745.8,60475.3,60229.8,60006.6,59803.3,59617.8,59451.5
57480.1052408897,49022.2416820992,48027.7372239431,47053.7210192901,46162.2540942414,45410.8576998907,44839.0637403128,44461.3353793897,44269.6955058604,44243.298004362,44349.2281350882,44538.2397907409,44749.7171390724,44924.016424254,45027.4447255883,45054.2596748504,45012.4794997922,44920.7875658586,44811.5192100225,44729.7180875379,44710.4392398515,44761.7443710867,50148.6,50148.6,49752,49323.9,48869.2,48394.5,47908,47418.8,46936,46468.4,46023.2,45605.5,45218.3,44862.7,44538.4,44243.7,43973.2,43727.3,43503.4,43299.2,43112.7,42945.4
57480.1052408897,55511.3867360908,55048.8330903995,54315.8250733079,53421.1224988497,52482.7290102214,51593.0362539111,50802.1796623072,50122.1098688351,49540.77628965,49037.3150486775,48588.152742447,48171.6024860418,47778.3005653004,47423.2636114246,47137.7465640896,46947.5092921172,46843.5439109341,46783.5791245553,46715.2418507727,46590.0196358125,46372.0520229685,47621.7,47621.7,47225.1,46796.9,46342.2,45867.7,45381.4,44892.3,44409.9,43942.7,43497.9,43080.6,42693.7,42338.4,42014.2,41719.5,41449,41202.9,40978.8,40774.4,40587.5,40419.9
57480.1052408897,56097.9219908888,55360.1422327892,54658.6791184542,54086.1699131432,53705.1028122761,53530.5854358907,53528.9027454847,53637.1281687947,53781.1582746797,53890.8288423909,53904.366974576,53772.3300843212,53467.0031003892,52978.8390182283,52319.8237440686,51526.2727002165,50663.9201331057,49817.9751154903,49064.4127499529,48452.925342789,48003.1030486949,53337.8,53337.8,52941.2,52513.1,52058.3,51583.6,51096.9,50607.4,50124.2,49656.2,49210.5,48792.4,48404.9,48049,47724.5,47429.7,47159.1,46913.2,46689.5,46485.6,46299.3,46132.2
57480.1052408897,57531.3547717715,57308.7066475372,56989.1228498941,56542.0411786352,55963.7480148609,55290.3029664521,54591.0167930199,53951.6332641482,53449.4143644711,53125.8836365577,52988.4948112886,53020.5777566097,53187.4242018693,53440.0275307456,53731.10170998,54018.9044426478,54263.614620437,54417.1339763243,54422.8304111059,54229.8605956609,53821.2509165313,49639.1,49639.1,49242.5,48814.3,48359.6,47885,47398.5,46909.3,46426.6,45959.1,45514,45096.3,44709.2,44353.7,44029.3,43734.6,43464,43217.8,42993.6,42789.3,42602.7,42435.3
57480.1052408897,57891.3104938071,57297.4463611585,56659.0711887168,55965.870170139,55209.1679345572,54383.0870239711,53495.1161983281,52567.012100994,51623.8991815409,50698.2154789483,49832.3333294987,49088.1884470944,48536.3888835255,48240.1365340788,48231.0136366466,48498.312585548,48986.6203263214,49609.3332980398,50265.1615565577,50861.2337941171,51331.5423028859,57595.1,57595.1,57198.5,56770.3,56315.6,55840.7,55353.9,54864,54380.4,53911.9,53465.7,53047.1,52659.1,52303,51978.2,51683.3,51412.8,51167,50943.4,50739.6,50553.5,50386.7
57480.1052408897,55108.2119623576,55171.9042259978,55177.1554579291,55126.3053865123,55030.1633046341,54905.6203357726,54762.6940191558,54591.8568237019,54361.438362673,54034.3347127162,53585.7349481091,53016.452424712,52356.8476350669,51655.4130361484,50955.4764925229,50282.5479654483,49644.2594114067,49027.0997456816,48414.0124845931,47804.1847961109,47217.6987785262,54328.3,54328.3,53931.7,53503.6,53048.9,52574.1,52087.4,51597.7,51114.5,50646.4,50200.6,49782.3,49394.7,49038.7,48714.1,48419.3,48148.6,47902.6,47678.8,47475,47288.9,47122
57480.1052408897,60731.2421593676,60013.3118745742,59082.1158223595,57990.9759615207,56814.8602491732,55636.9449780721,54520.0559709629,53501.8827631402,52609.9871117924,51867.4635906406,51281.4022966193,50832.0412023569,50465.1038788987,50113.6484780173,49726.4505672329,49274.6013229116,48759.093850748,48196.2374840167,47604.0152717076,47000.3688555023,46403.8515230828,46194.2,46194.2,45797.6,45369.5,44914.8,44440.3,43954,43465.2,42983,42516,42071.4,41654.3,41267.6,40912.5,40588.4,40293.8,40023.1,39777,39552.9,39348.4,39161.6,38993.9
57480.1052408897,55572.2459705838,55693.1614805687,55793.2493970001,55802.2845961554,55654.1995193453,55304.988527983,54742.7369009333,53993.5707245876,53116.7525212165,52193.5505310176,51305.470016385,50534.4155988668,49958.7738642593,49635.8012453536,49595.4294904798,49839.8346874697,50341.9666926281,51042.2882211976,51847.8407529831,52645.8239704153,53335.6943075131,57085.9,57085.9,56689.3,56261.2,55806.4,55331.6,54844.7,54354.9,53871.3,53402.9,52956.7,52538.2,52150.3,51794.1,51469.4,51174.5,50904.1,50658.2,50434.5,50230.7,50044.7,49877.9
57480.1052408897,57717.8357473723,56541.8430614634,55415.2220845478,54401.0249519037,53560.96327737,52943.6173900513,52567.4143004798,52411.8662319398,52429.7018535822,52579.9997068274,52838.7946316308,53195.4727480899,53627.8688728836,54091.9892541105,54527.7848759528,54876.565747635,55096.6169686487,55177.5327098356,55140.8895647726,55019.2818614855,54840.3806698596,59616.1,59616.1,59219.5,58791.4,58336.7,57861.8,57374.8,56884.8,56401,55932.3,55485.9,55067.1,54678.9,54322.6,53997.8,53702.8,53432.3,53186.4,52962.7,52759,52573.1,52406.5
57480.1052408897,59314.8668716785,57957.3464294904,56442.7674754419,54892.9381173006,53432.9484177817,52159.2254416059,51118.6469220167,50308.1305824198,49689.9298023245,49214.9583754324,48841.5426843576,48542.9652992546,48303.8164143191,48109.2564007961,47950.9022958334,47833.0646200416,47772.2645501557,47786.8482034927,47892.1769384195,48099.3246998442,48416.8649086954,56038.3,56038.3,55641.8,55213.6,54758.9,54284.1,53797.3,53307.5,52824.1,52355.7,51909.7,51491.3,51103.5,50747.4,50422.7,50127.8,49857.3,49611.5,49388,49184.3,48998.3,48831.4
57480.1052408897,60567.5743367784,60133.8665448009,59643.0565854713,59131.4717886745,58626.1950538583,58129.1950872182,57623.7121398532,57081.2119419122,56466.2932632766,55744.0701144037,54889.4582366017,53901.9769918002,52805.5290224618,51640.9002266719,50454.1393945458,49289.3248250941,48190.5312345723,47204.5099133876,46373.2185205494,45733.2423011857,45316.9676313009,48922.9,48922.9,48526.3,48098.2,47643.5,47168.9,46682.5,46193.3,45710.7,45243.3,44798.3,44380.7,43993.7,43638.3,43313.9,43019.3,42748.6,42502.6,42278.8,42074.8,41888.4,41721
57480.1052408897,50670.3478557755,50839.372976646,51014.7603883912,51129.3778159872,51156.3859306287,51110.7733328808,51022.904257281,50905.6508630025,50750.6930381205,50539.4300140961,50259.8917352527,49915.4376944988,49523.3287792069,49112.677463601,48715.0853911451,48354.4087037101,48043.4826107508,47786.9067936263,47587.0964427653,47454.9206035484,47405.6280963742,51447.8,51447.8,51051.2,50623,50168.3,49693.6,49207.1,48717.7,48234.8,47767,47321.6,46903.7,46516.4,46160.7,45836.2,45541.5,45270.9,45025.1,44801.3,44597.3,44410.9,44243.7
