OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_rec_1990,AM_rec_1991,AM_rec_1992,AM_rec_1993,AM_rec_1994,AM_rec_1995,AM_rec_1996,AM_rec_1997,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
14328.2677026201,14986.1368229776,14938.4269199654,14614.2780616537,14252.603800142,13851.6132737908,13413.6112508862,12947.7406851419,12462.182861956,11964.9027150629,11463.717301794,10985.8308873571,10536.6091361746,10119.3323390116,9731.65697843607,9366.12075577114,8995.95363073444,8624.22577178112,8241.82335421805,7838.88333547396,7420.37296551998,7003.7136819323,740487,1005107.98372471,1099149.21909897,1377990.50543993,1857284.52836627,1768473.18550553,1353128.30034155,1421305.32234495,1135848.32165532,701412.435563464,751597.537925604,485350.746811902,598280.686333557,731399.273205274,1746424.38031259,610412.374093364,951129.490421522,936339.084108117,695459.898684541,827808.438814083,1271847.9917551,16701.2,16701.2,16214.4,15698.9,15160.7,14606.4,14042.7,13476.3,12912.8,12357.5,11814.5,11287.2,10777.8,10288.3,9819.67,9372.6,8946.59,8542.19,8159,7796.58,7454.32,7132.3,1262230,1262230,1259080,1255550,1251630,1247320,1242630,1237550,1232110,1226310,1220170,1213710,1206950,1199900,1192580,1185010,1177200,1169170,1160940,1152540,1143970,0,0,0,0
14328.2677026201,16002.1833071781,15652.1653881018,15035.5462200974,14408.2264152298,13776.5377336886,13159.9908686582,12541.1286409229,11944.4297013486,11355.0071169388,10770.36360992,10203.4161436168,9648.98104419968,9113.67856575622,8604.06717922006,8116.90296087108,7651.87495778114,7205.17654898866,6768.27326885833,6335.22200807001,5914.74820579987,5515.21889958284,624127,838250.292277411,1338162.28475525,1154508.61834646,889285.437995706,1286607.63504796,549104.34443584,1441677.01868573,1197121.17830206,969467.208468204,648350.866215372,494048.680783533,682712.594796368,1261511.57017074,1074881.51507977,1060217.17450951,923264.871067078,920708.627089755,746887.438266851,819990.039989743,893362.661120814,14795.4,14795.4,14308.6,13793,13254.7,12700.6,12137.8,11572.9,11011.7,10459.3,9919.87,9396.42,8891.22,8405.78,7941.02,7497.39,7074.27,6672.03,6290.26,5928.34,5585.6,5261.86,1118190,1118190,1115030,1111460,1107470,1103030,1098160,1092830,1087070,1080850,1074200,1067100,1059560,1051580,1043160,1034290,1024970,1015190,1004960,994266,983111,0,0,0,0
14328.2677026201,16873.2992553086,16497.3329503018,15844.8841600449,15172.3368427533,14483.9220632281,13784.6080078269,13084.5954014322,12380.4710410225,11686.7425720034,11006.7611156475,10344.1394486243,9695.88716433802,9087.20633952067,8518.73462403501,7976.12115642519,7455.8174546056,6953.62453864672,6476.65517811438,6014.59227003614,5571.81135403419,5155.69964296082,895970,883647.974737718,817929.882299852,946794.598938168,903276.974459526,1294298.89853545,1272315.5046658,694989.282901525,1107753.16261087,771304.515517671,770686.405561817,717303.455777786,1110713.61608842,1068120.81355113,666297.462717032,769159.752675935,830873.882484167,1159470.85762232,751104.529730615,660610.858287705,753090.236659554,14050.1,14050.1,13563.4,13047.7,12509.4,11955.5,11393,10828.8,10268.7,9717.77,9180.04,8658.53,8155.39,7672.05,7209.33,6767.58,6346.13,5945.29,5564.59,5203.37,4860.9,4536.88,1061870,1061870,1058710,1055120,1051080,1046590,1041630,1036180,1030260,1023830,1016910,1009490,1001550,993073,984059,974485,964318,953546,942147,930093,917355,0,0,0,0
14328.2677026201,14470.0845636225,14216.971153575,13715.0462794335,13202.462836923,12700.4717929236,12207.6441702756,11734.8241897718,11272.9330846515,10831.740498641,10416.3849077464,10012.1106100251,9632.85762059019,9263.04433788841,8907.28611929235,8559.66512474468,8211.19360798871,7860.16107959116,7497.61681381669,7132.58338071962,6766.73853085904,6405.36238972897,1622750,929172.116006395,1917824.28579111,987804.505880665,1407319.18356514,976619.89945371,1487321.6827741,840895.245485454,977017.667673731,1128699.6588649,691564.386696083,1086044.41164693,787633.81624518,1246983.77187064,1104291.35103821,889092.337983199,754409.486933593,541068.406866741,678680.421500613,602050.496983413,691127.015029128,16155.4,16155.4,15668.7,15153.1,14614.9,14060.6,13497.2,12931.1,12368.3,11813.7,11271.6,10745.3,10237,9748.46,9280.79,8834.56,8409.17,8005.19,7622.31,7259.98,6917.57,6595,1220980,1220980,1217830,1214290,1210350,1206010,1201270,1196130,1190600,1184700,1178430,1171820,1164860,1157580,1150000,1142110,1133940,1125490,1116800,1107860,1098710,0,0,0,0
14328.2677026201,14940.1193297576,14819.2791945771,14365.1283966123,13867.6348545241,13331.2068680059,12775.7694845923,12197.1618175447,11617.8478466579,11045.7934100892,10487.3235652323,9966.01809629837,9467.73724212031,9001.42910005778,8560.47718908101,8137.30410455355,7731.40120476122,7340.69632445739,6964.84296058269,6612.60422854958,6291.70958156279,6001.04086649096,1158544,1071617.02500711,1028412.57002643,1401770.55374797,1352339.53806792,1555596.18916187,750589.025348648,958299.555116749,898264.949360003,625543.082955366,1505729.22327837,830930.460650491,1124185.28173046,1295445.95275311,1223593.8296087,1294301.77295904,1211561.2002854,928019.242232201,838965.86155254,1177242.02229599,1011646.99920988,15049.3,15049.3,14562.6,14047,13508.7,12954.6,12391.7,11826.5,11264.9,10712.1,10172.2,9648.1,9142.25,8656.17,8190.81,7746.62,7323.02,6920.38,6538.36,6176.37,5833.69,5510.12,1137390,1137390,1134230,1130660,1126680,1122260,1117420,1112130,1106410,1100260,1093690,1086690,1079270,1071440,1063200,1054540,1045470,1035980,1026080,1015780,1005080,0,0,0,0
14328.2677026201,12993.3325281582,12849.1554021745,12423.7528923149,11975.9483337904,11509.4173602662,11040.8394242434,10562.5840578982,10077.2558259422,9598.06864550463,9139.29236916405,8694.65822649283,8260.44303787947,7837.40977827883,7434.35665527035,7047.29301944756,6692.80495129637,6374.81642173505,6079.48887086013,5802.7949276762,5528.76479268431,5258.17969399209,810814,1305126.1279787,1321532.62541041,928057.984402218,650375.34932991,1235849.82469975,1021025.67701485,857600.05668417,1268365.9137323,1664621.76351449,1220758.39195081,918012.241802764,670907.886254835,909907.86718869,746947.582988266,1073066.58311292,1371986.01588094,820984.293722033,949951.035755056,776607.810219749,850756.020198312,15221,15221,14734.3,14218.6,13680.4,13126.2,12563.2,11997.9,11436.1,10883.1,10342.7,9818.27,9312.01,8825.52,8359.76,7915.22,7491.34,7088.58,6706.47,6344.46,6001.82,5678.38,1150360,1150360,1147200,1143640,1139670,1135260,1130430,1125170,1119490,1113380,1106860,1099920,1092590,1084850,1076720,1068200,1059280,1049980,1040300,1030240,1019820,0,0,0,0
14328.2677026201,16632.5684814495,16449.6150298487,15973.7109590215,15453.340370235,14916.3545609986,14338.6847583693,13748.0085662146,13158.0238106562,12582.4753901255,12033.3249870813,11508.3620046533,10997.2277233279,10495.9545180735,10000.4427062453,9504.37429391701,9027.11311335343,8559.77604588721,8101.09262779192,7662.11128009595,7238.35137096253,6840.2712066833,1229502,1844530.18068467,1661390.94029577,821302.393272141,1609679.94405487,676142.39569617,1036072.3400213,901690.396800541,1075928.73945903,961130.59968062,955065.168947043,1002197.64373519,959798.386717913,1074420.96432042,908119.866866426,1496028.22131022,856403.400219826,782827.313498433,1361558.16648465,721536.567090665,1000009.25439265,15816.3,15816.3,15329.6,14814,14275.7,13721.5,13158.2,12592.4,12030,11475.9,10934.4,10408.7,9901.12,9413.3,8946.28,8500.61,8075.71,7672.06,7289.38,6927.13,6584.6,6261.7,1195350,1195350,1192200,1188650,1184700,1180340,1175560,1170380,1164800,1158830,1152470,1145750,1138660,1131230,1123460,1115360,1106940,1098200,1089180,1079870,1070300,0,0,0,0
14328.2677026201,14464.9897019729,14269.4072873932,13795.7652494809,13301.7015404326,12800.62148126,12288.0170474803,11769.6231747897,11267.4545894704,10787.7765460011,10333.3318199338,9889.22322534292,9459.93995540858,9046.08904654964,8663.22239697745,8305.88431116507,7974.30919404179,7676.36197078627,7397.57448358382,7134.25701502389,6868.13967679709,6604.54499390647,1341522,1572970.67686237,970090.850181557,880339.908573952,864798.978446595,1199737.61707774,1084949.44151752,1508294.74534686,1333883.18022772,1459365.01053755,1268193.66814923,1098287.03960819,878415.94592464,1324424.34380639,913230.388986519,679406.217755324,1197547.33315371,790024.95353522,1196647.44480901,838130.845054154,591613.00792201,16882.6,16882.6,16395.9,15880.4,15342.2,14787.8,14224.1,13657.5,13093.9,12538.4,11995.1,11467.4,10957.7,10467.9,9998.97,9551.64,9125.49,8721,8337.9,7975.69,7633.73,7311.92,1275940,1275940,1272790,1269270,1265360,1261060,1256380,1251320,1245900,1240140,1234040,1227630,1220930,1213950,1206710,1199240,1191540,1183630,1175550,1167310,1158930,0,0,0,0
14328.2677026201,14038.0047767064,13891.163889228,13459.0174773236,13003.3246896074,12508.5192870624,11986.4707348542,11452.4721104606,10919.1027764704,10384.420481289,9856.29775457188,9334.21807465864,8837.65450911203,8358.1294533445,7884.94746587377,7427.83693335249,6995.94442373151,6584.91143613088,6206.3453894219,5870.64512383203,5568.94673605328,5296.18003465168,838513,833718.101123404,854708.018599911,1669624.32812787,911883.889645702,652458.479740812,990500.127471983,1024727.25896562,801163.995314199,910329.427635127,704459.237249388,1776991.05921661,1474033.52344789,580894.076037421,904971.428089244,1060515.87494899,1004352.80334358,1107316.23590317,1553822.52431757,1008791.64138539,934194.446092404,14276.2,14276.2,13789.4,13273.7,12735.4,12181.5,11618.9,11054.4,10494,9942.63,9404.35,8882.22,8378.42,7894.41,7431.03,6988.67,6566.63,6165.33,5784.29,5422.88,5080.37,4756.4,1078950,1078950,1075790,1072210,1068180,1063710,1058780,1053370,1047490,1041140,1034300,1026980,1019170,1010860,1002030,992692,982799,972355,961342,949743,937537,0,0,0,0
14328.2677026201,14402.3711308692,14159.1067811895,13615.8400808096,13035.3548662634,12428.052562091,11793.5798790694,11133.7617967518,10450.4516705238,9760.73456530506,9087.24538686404,8434.16701791137,7813.6468378199,7234.7889428725,6684.01863538826,6172.63246936117,5684.46949415724,5216.2204345612,4770.96756293785,4350.05008991377,3955.76209177625,3589.54715867744,768759,422470.879116917,1112385.22471539,1115123.53906371,647686.10179352,1013047.93549884,1202169.67293271,732710.165103583,550132.335439966,1002131.27585164,796940.046361342,565990.491512478,1107499.3313151,536913.281180996,1051197.72309654,918384.500249072,941028.872331621,979704.709874872,687166.04734679,829615.088753421,677399.089353705,12470.5,12470.5,11983.7,11467.8,10929.4,10375.8,9814.43,9252.06,8694.79,8147.64,7614.52,7098.27,6600.84,6123.42,5666.63,5230.65,4814.65,4418.82,4042.58,3685.2,3345.77,3023.94,942484,942484,939304,935666,931538,926891,921697,915932,909569,902578,894924,886568,877462,867548,856759,845017,832208,818239,802981,786280,767951,0,0,0,0
