OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
135903.287831889,127333.471582011,126415.814972113,125136.165203427,123404.72985938,121546.93168497,119654.413805755,117794.381883096,116089.65188751,114481.501948924,113114.186456546,111949.687030672,110934.795340232,109961.547167477,108847.340118172,107626.157184228,106312.756040512,105081.228208184,103876.097891855,102848.978011084,102050.202810399,101343.195365786,153885,153885,153494,152568,151554,150459,149293,148070,146805,145511,144200,142882,141566,140259,138968,137697,136453,135239,134060,132920,131821,130767
135903.287831889,143568.815754167,140639.781951929,137748.437112185,134862.142706627,131958.478909798,129163.159200581,126271.044676744,123386.345342033,120713.495120409,118283.075557837,116469.315502464,115329.712873281,114634.817872084,114081.619415778,113444.687232177,112525.916069188,111392.417185751,110295.012527882,109322.031256985,108312.197151665,107384.289451378,171926,171926,171535,170609,169595,168500,167333,166110,164845,163550,162239,160921,159605,158298,157008,155738,154496,153284,152108,150971,149876,148826
135903.287831889,123914.300302266,122588.465509099,121110.065924202,119529.487563826,117993.493175835,116860.241206038,116122.221733465,115647.845601989,115370.376988709,115054.833192611,114636.20581582,114005.735025232,113052.869221515,112157.957787916,111403.324937397,110767.550320554,110047.859615656,109325.636407428,108479.361071351,107523.553196359,106514.461114354,154119,154119,153728,152802,151788,150692,149527,148304,147039,145745,144434,143116,141800,140493,139202,137931,136687,135473,134294,133154,132055,131001
135903.287831889,139230.372595737,139104.243800577,138483.318615021,137934.769240919,137507.425777241,137110.241096163,136563.867614336,135759.940751351,134699.584980766,133261.141052696,131380.957166049,129353.336477914,127308.239803527,125411.609116887,123501.229991393,121872.527553421,120423.428985486,119008.984565706,117391.086303921,115766.650249192,114296.016044287,146209,146209,145818,144892,143878,142782,141617,140394,139129,137836,136525,135207,133891,132584,131292,130021,128776,127561,126381,125239,124139,123082
135903.287831889,127167.050975026,127491.725158262,127786.594554351,127932.105264135,127633.150767982,126933.004681312,125908.355896412,124855.087090078,123739.165186202,122537.496831823,121215.882902083,119940.490115161,118539.454204185,117151.819472051,115790.490619677,114356.167904142,112870.835985444,111274.352328415,109593.768258311,107926.895960359,106178.411271964,147743,147743,147352,146426,145412,144316,143151,141928,140663,139369,138059,136741,135425,134118,132826,131555,130310,129096,127916,126774,125674,124618
135903.287831889,117983.474215631,117297.029820578,116502.612349792,115714.462750989,115104.845970553,114714.087308894,114659.514535075,114894.739594124,115376.028093707,115884.595315322,116213.498907887,116131.804680842,115637.422622953,114870.182026256,113911.095115175,112906.354560861,111882.355882551,110797.520883483,109647.144235624,108470.284506064,107534.240188905,152134,152134,151744,150818,149804,148708,147542,146319,145054,143760,142449,141132,139816,138509,137217,135947,134702,133488,132309,131168,130069,129015
135903.287831889,123473.21587904,123456.006914818,123198.253922583,122810.211412214,122294.982662239,121650.5075009,120943.242257433,120217.442566619,119512.892026914,118976.218897468,118645.792985358,118422.996803522,118024.468521616,117281.880423299,116193.91481601,115090.080569565,114026.958981776,113160.431083399,112285.660436893,111306.779369077,110028.959791005,152065,152065,151674,150749,149734,148639,147473,146250,144985,143691,142380,141063,139747,138440,137148,135878,134633,133419,132240,131099,130000,128945
135903.287831889,121775.85787885,121399.412802426,120866.542948468,120309.385796166,119837.447835652,119478.400039559,119183.532550587,118913.275453944,118510.165677976,117946.589317953,117114.925856889,116138.086253757,114974.49373993,113710.122601924,112295.664420409,110628.716000645,109035.202267196,107432.311129742,105888.457637127,104464.046470768,103019.478728565,140642,140642,140252,139326,138312,137216,136051,134828,133564,132270,130960,129642,128326,127019,125727,124455,123209,121994,120812,119669,118567,117509
135903.287831889,132721.965354629,131917.081289289,131071.609620322,130150.80168254,129120.716548529,127791.453265572,126300.617459692,124789.431913564,123223.77479948,121647.103015932,120168.447339889,118731.758477502,117422.677500559,116365.034733863,115303.871849827,113964.576520759,112258.848363904,110306.272422691,108263.125557066,106175.012179398,104240.2803863,147380,147380,146989,146063,145049,143954,142788,141565,140300,139006,137696,136378,135062,133755,132463,131192,129947,128732,127552,126411,125311,124255
135903.287831889,133317.523898972,131675.722548061,129873.129109007,128112.973184912,126520.221272091,125144.09264912,123837.232234966,122505.837452189,121002.099806134,119176.474801025,117386.619768786,115498.961157122,113546.897404973,111558.604226204,109595.379262007,107974.775102965,106565.224340529,105357.856676718,104276.585041214,103285.500410181,102319.854642385,153410,153410,153020,152094,151079,149984,148818,147595,146330,145036,143725,142408,141092,139785,138493,137223,135978,134764,133585,132445,131346,130292
135903.287831889,119091.911389471,119061.171457922,118790.901303215,118271.344200805,117625.330353893,116985.35566439,116523.623674931,115972.084260515,115531.15651398,115116.147039225,114569.424106063,113709.470491845,112802.071154236,112086.830378191,111506.219871522,111016.361801585,110459.547174946,110025.238656301,109679.661784709,109275.985252705,108851.172897127,164658,164658,164268,163342,162328,161232,160066,158843,157578,156283,154972,153654,152338,151032,149741,148471,147228,146015,144838,143699,142603,141552
135903.287831889,137315.43625627,135539.223022906,133591.650681362,131456.891460802,129154.181913502,126621.695306125,124133.284743519,121845.691382005,119831.653830532,117818.914119904,115862.209926033,113687.736148038,111584.467966669,109357.290567589,107373.5173155,105726.624076562,104301.811641727,103110.744580304,101934.638880922,100746.098311628,99564.8131589445,151584,151584,151194,150268,149254,148158,146992,145770,144504,143211,141900,140582,139266,137959,136668,135397,134152,132938,131759,130618,129519,128464
135903.287831889,132619.001813632,132136.550395137,131278.568856338,130152.383920457,128959.827646554,127743.894446411,126421.197714137,124870.412324773,123114.397991223,121373.599853022,119751.551984795,118209.714221274,116892.803872745,115884.028250453,115148.136886347,114407.464729025,113718.147388827,113154.982967245,112728.133444704,112212.637431256,111717.337797781,172449,172449,172059,171133,170118,169023,167857,166633,165368,164073,162762,161444,160128,158822,157531,156262,155019,153807,152631,151494,150399,149349
135903.287831889,134722.050598271,132686.941858213,131089.333602809,129774.210743152,128743.219912431,127938.179425537,127186.885956137,126261.956311387,125183.635836892,123674.801614144,121909.596726881,120198.923816408,118647.432117847,117423.150080308,116330.594094998,115391.880558456,114476.849636755,113524.524728107,112447.218379363,111258.860700036,110027.456272068,156531,156531,156141,155215,154201,153105,151939,150717,149451,148157,146846,145529,144213,142906,141615,140344,139100,137887,136708,135568,134470,133417
135903.287831889,118680.498195236,119633.403354069,120339.177989007,120836.263675244,121044.354664592,120841.443476226,120273.200069807,119493.644334132,118781.087885975,118223.020915862,117902.29233696,117671.360821916,117449.419611092,116999.907252576,116248.739071987,115363.956199069,114420.588893842,113526.952683742,112776.269417556,112141.362697895,111701.437271652,171563,171563,171172,170246,169232,168136,166970,165747,164481,163187,161876,160558,159242,157935,156645,155375,154133,152921,151745,150607,149512,148462
135903.287831889,142280.629692514,141448.543384202,140651.913584839,139837.954711921,139028.19278758,138259.127604202,137261.609641737,136086.720554743,134869.337653524,133511.233000917,132180.085860975,131030.798228215,130064.630724925,129436.756664957,129136.903253417,128876.992648688,128467.518542094,127611.522262974,126399.384166625,125115.064085463,123882.84960881,180112,180112,179721,178795,177781,176685,175519,174296,173030,171735,170424,169106,167790,166484,165193,163924,162682,161471,160296,159160,158066,157018
135903.287831889,127652.134208829,126566.203312612,125585.715194584,124620.78092143,123500.669613825,122370.702110387,121355.842230416,120566.337893891,119956.384719591,119295.023292496,118487.771548593,117694.14870257,116692.964724233,115502.237112637,114209.696850425,112825.043563323,111544.762971948,110350.870722083,109284.473059169,108414.558868985,107736.198829467,163539,163539,163148,162222,161208,160112,158946,157723,156458,155164,153852,152535,151219,149912,148621,147351,146108,144895,143718,142579,141483,140431
135903.287831889,114747.597442185,114320.51986489,114036.750517836,113912.265911469,114058.198366424,114472.374366708,115022.121890182,115764.096376429,116405.04448868,116776.858225745,116831.019384765,116610.344091521,116343.000874765,116262.635715329,116293.251998733,116194.709685607,116098.896205883,116166.98581956,116369.84329552,116409.444204784,116219.573139975,173260,173260,172869,171944,170929,169834,168667,167444,166179,164884,163573,162255,160939,159632,158342,157073,155830,154618,153442,152305,151210,150161
135903.287831889,141409.411726853,140514.411179495,139429.024795791,138291.720729668,137234.49153793,136320.032392046,135537.252274741,134567.443475344,133234.756955055,131576.553024397,129884.812436906,128300.86361245,126876.039138957,125679.027376514,124606.132613986,123378.222136796,122103.820464106,120782.539215889,119423.841660103,118015.507994317,116719.21921862,164353,164353,163963,163037,162023,160927,159761,158538,157273,155978,154667,153349,152033,150727,149436,148166,146923,145710,144533,143394,142298,141246
135903.287831889,113891.894280215,114170.329338475,114500.216882458,114665.074982402,114415.778449077,113994.466812539,113576.971452774,113294.444061375,113157.565941196,113113.274159037,113080.659839494,112941.27833279,112755.654240438,112705.555532224,112823.053750673,113161.566858322,113935.224609311,115009.375562438,116168.996928352,117212.453551151,118062.3800527,201073,201073,200682,199756,198742,197646,196480,195256,193990,192695,191383,190065,188749,187443,186153,184885,183645,182436,181263,180129,179038,177993
135903.287831889,118902.746314139,120027.485341412,121009.870682723,121760.138400372,122373.099005947,122867.066386401,123321.626846367,123703.104037417,124055.607772593,124249.773113207,124107.886307197,123671.00035506,123166.82048932,122622.321869597,121953.271899924,121191.546421587,120165.711654894,119095.681589244,118066.42101345,117165.461823832,116283.664159466,160497,160497,160106,159180,158166,157070,155904,154681,153416,152122,150811,149493,148177,146870,145579,144309,143065,141853,140675,139535,138438,137386
135903.287831889,120768.456875076,121343.81901863,121999.87372762,122509.684397886,122919.954958582,122984.789479144,122692.523441394,122128.45605052,121429.859611833,120781.469129164,120491.54703093,120507.072849735,120671.264387067,120668.171103341,120151.30886404,119297.96259696,118227.722425328,117031.549971057,115953.343213619,114970.112307948,114098.358021351,162068,162068,161677,160752,159737,158642,157476,156253,154987,153693,152382,151064,149748,148442,147151,145881,144637,143424,142247,141108,140011,138959
135903.287831889,119106.654010058,118709.392814157,118251.731861783,117760.308490677,117351.002968484,117072.069467011,116923.385247109,117073.958732259,117465.129781459,117911.643431132,118328.961907856,118651.421595014,118971.341777781,119508.811470987,119989.777295983,120225.635003583,120055.464193584,119577.184098407,118763.422052677,117780.925782197,116661.170267136,168024,168024,167634,166708,165694,164598,163432,162209,160943,159649,158338,157020,155704,154397,153107,151837,150594,149382,148205,147067,145971,144921
135903.287831889,118564.370708593,117881.220856735,117056.5641203,116024.098182103,114922.612876724,113770.28084561,112739.953320888,111880.994448372,111263.402850674,111090.648655453,111053.056083451,110822.448334832,110229.75257101,109326.605267648,108316.588548814,107194.730421485,106124.463679638,105078.09179207,104157.91763711,103305.374083613,102508.336406793,159462,159462,159072,158146,157132,156036,154870,153647,152382,151088,149777,148459,147143,145836,144545,143275,142031,140818,139640,138501,137403,136350
135903.287831889,122217.37713438,123396.763254917,124326.988584209,124756.364010727,124888.977637386,124887.155366939,125103.559432961,125710.103627846,126530.534760634,127014.27142747,126929.438780946,126452.127374448,125857.820861917,125364.301399279,124903.831505975,124320.012957772,123388.619084351,122376.5521944,121233.944198953,119936.484864758,118530.984382812,158033,158033,157642,156716,155702,154606,153440,152218,150952,149658,148347,147029,145713,144407,143115,141845,140601,139388,138210,137070,135972,134919
135903.287831889,109755.572639581,109737.690320096,109872.025306349,110030.4861818,110168.796174431,110217.198546579,110111.709106129,110002.309182547,109983.414060074,110016.142955658,110055.447159268,109996.454147528,109845.834183767,109508.665295855,109078.524238734,108629.82589557,108299.95936279,107941.356830246,107613.888974318,107179.573771156,106515.082959178,158116,158116,157725,156799,155785,154690,153524,152301,151036,149741,148430,147113,145797,144490,143199,141929,140684,139471,138293,137153,136056,135003
135903.287831889,137594.081937254,137084.275469457,136621.85481078,136236.816560952,136012.237695676,135752.166429099,135400.67720476,134730.025693961,133919.988491746,132907.710636931,131650.680111539,130089.18417752,128528.08330735,127116.393858837,125552.269384563,123888.858730011,122171.794701022,120343.289217562,118540.908384464,116704.481218327,114905.803267838,151742,151742,151351,150426,149411,148316,147150,145927,144662,143368,142057,140740,139424,138117,136825,135555,134310,133096,131917,130776,129677,128622
135903.287831889,118269.19716429,118392.028272314,118502.063845978,118472.283198267,117981.946826816,117216.126543297,116355.108505968,115430.103353619,114390.307143997,113262.740679333,112228.933729009,111208.483508723,110508.169001228,110076.27012156,109742.430706958,109391.618893103,109025.443565955,108539.11319292,108036.678554132,107641.789335591,107319.718212266,168453,168453,168062,167137,166122,165027,163860,162637,161372,160077,158766,157448,156132,154826,153535,152266,151022,149811,148634,147496,146400,145350
135903.287831889,116482.43401015,116120.630177445,115904.064140247,115548.327333412,114923.469070568,113988.853661618,112948.522554242,111775.036186083,110599.666522012,109630.569595354,108953.267280562,108613.302176122,108459.705646232,108380.641708266,108183.357669463,107854.006386727,107376.257617553,106816.954101194,106320.725796299,105825.354343619,105242.298726101,157416,157416,157026,156100,155086,153990,152824,151601,150336,149042,147731,146413,145097,143791,142499,141229,139985,138772,137593,136454,135356,134303
135903.287831889,125262.9259237,126707.077464573,127769.983465262,128416.107584616,128732.552671991,128757.895964188,128581.566156337,128111.084566413,127423.035546648,126466.226039403,125421.479619737,124480.169169021,123591.220432942,122850.246169548,122068.135164598,121270.87562608,120320.52365507,119340.888801843,118305.702814164,117137.011683579,115819.790808984,154903,154903,154512,153586,152572,151477,150311,149088,147823,146529,145218,143900,142584,141277,139986,138715,137471,136257,135079,133938,132840,131786
135903.287831889,138321.779189678,135912.181266933,133530.551582958,131236.719976344,129052.388904058,127015.867171405,125072.035481976,123096.850945733,121124.862308064,119177.0722631,117232.025523529,115428.876411022,113784.424839175,112460.465226828,111443.063692596,110687.557552671,110073.879770777,109524.621142616,109039.732714338,108534.470184789,107946.088541759,183136,183136,182746,181820,180806,179710,178543,177320,176054,174759,173448,172130,170814,169508,168217,166949,165707,164496,163321,162186,161093,160045
135903.287831889,126012.702979412,127078.374007865,127873.222070335,128135.61440626,127870.570527747,127372.805275051,126675.472071656,126128.755463606,125383.470268025,124482.195986037,123446.278346156,122235.17527344,120737.625341304,119238.379858212,117939.053659913,116817.185377114,115679.905327301,114752.849537404,113989.610784536,113145.891485661,112354.597679181,174643,174643,174252,173326,172312,171216,170050,168827,167561,166267,164955,163637,162321,161015,159724,158455,157213,156001,154825,153689,152594,151545
135903.287831889,117983.876558545,118035.180512816,118086.693300768,118181.745585446,118415.364732718,118782.643635391,119023.4891757,119098.259708276,119035.040396849,118811.073744802,118286.515134363,117577.62372031,116584.660212982,115428.771863042,114405.187797548,113509.677525551,112794.133775827,112020.51713983,111380.947437743,110761.849628835,110333.588147505,169217,169217,168827,167901,166886,165791,164625,163402,162136,160841,159530,158212,156896,155590,154299,153030,151787,150575,149398,148260,147165,146114
135903.287831889,124616.219886821,123336.027099952,121998.578762408,120626.652287736,119276.047735484,117871.379535816,116373.267706799,114732.027722798,113126.171492673,111709.613698821,110480.651632535,109370.436598006,108213.458633951,107056.737792969,106061.984225378,105296.321125737,104682.141304473,104126.619162722,103468.980542961,102718.246494363,101834.673599454,158759,158759,158369,157443,156428,155333,154167,152944,151679,150385,149073,147756,146440,145133,143842,142572,141328,140115,138936,137797,136699,135647
135903.287831889,128054.86301293,127401.934465749,126519.30087502,125410.527368931,123998.164099345,122735.237688308,121679.950566877,120674.872606871,119617.61886496,118464.537664146,117236.139266048,115897.61499118,114390.830508652,112909.220306213,111622.537107487,110427.207796148,109507.963138735,108758.116880926,108148.408380895,107659.739517119,107508.114727594,171902,171902,171512,170586,169572,168476,167310,166087,164821,163526,162215,160897,159581,158275,156984,155715,154472,153260,152084,150947,149852,148802
135903.287831889,121193.469571668,121857.583503449,122345.707977815,122674.56497922,122715.885192163,122506.333114946,122190.367235577,121606.607709873,120819.376783987,120021.112642722,119302.060239872,118656.781514547,117911.357454671,117027.096124615,115843.463714334,114604.193076488,113404.333085817,112270.695500588,111294.67891869,110490.486267084,109794.936079003,160898,160898,160507,159581,158567,157472,156306,155083,153817,152523,151212,149894,148578,147272,145980,144710,143467,142254,141076,139937,138840,137787
