OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
57480.1052408897,54869.5247549795,54674.5291031925,54201.1680139753,53513.5193353788,52723.2670111402,51954.8503221865,51305.8323166376,50829.9162725852,50528.8598365645,50369.1445882263,50302.5857543872,50279.6255625693,50255.3186728572,50195.1489850172,50080.871683941,49906.4818030349,49669.1203104565,49369.654405742,49008.0074876171,48586.3632102233,48107.5189161837,55186.5,55186.5,54789.9,54361.8,53907,53432.2,52945.5,52455.7,51972.4,51504.2,51058.3,50639.9,50252.2,49896.2,49571.5,49276.7,49006.1,48760.3,48536.4,48332.2,48145.9,47979.1
57480.1052408897,56076.2006624915,55751.6083975289,55247.6367236951,54569.2483858883,53728.4188563561,52763.3695705907,51738.22931227,50731.5547872814,49816.9822531376,49050.4528738757,48467.7373496706,48099.2225623015,47967.8041526745,48075.8776632609,48391.3185990232,48841.1983488871,49330.7373677408,49775.7661350378,50121.8146035558,50350.8679820043,50457.3168984168,72376.7,72376.7,71980.2,71552.1,71097.2,70622.1,70134.7,69644,69159.3,68689.5,68242,67822.2,67433.2,67076.2,66750.9,66455.8,66185.4,65940,65716.8,65513.6,65328.1,65162.1
57480.1052408897,58705.5714091379,59498.637457085,59929.8517319233,59974.4122149689,59623.6598062106,58901.1619512021,57870.4987820048,56628.03035074,55275.9917237808,53894.9526057942,52541.1532955891,51268.3400872582,50134.5595561917,49188.7113875491,48454.6347026542,47927.4142206218,47589.6452163816,47418.93801941,47375.0172258172,47396.6492699317,47410.4148678455,55114.9,55114.9,54718.3,54290.2,53835.4,53360.6,52873.9,52384.2,51900.8,51432.6,50986.7,50568.4,50180.6,49824.7,49500,49205.2,48934.9,48689.2,48465.5,48261.6,48075.3,47908.3
57480.1052408897,48157.0423580354,48364.3869412113,48614.0830210475,48895.7921746689,49212.3032224203,49574.6419706591,49982.3084490156,50407.6259273466,50808.2207605282,51148.9252509167,51408.5112030839,51578.4368836567,51655.2917489395,51648.3167627388,51581.802104397,51490.5342233591,51410.7314789033,51369.2508350532,51367.3435120047,51377.3552644181,51351.7015886304,63650.4,63650.4,63253.8,62825.7,62370.9,61896,61408.8,60918.5,60434.5,59965.4,59518.5,59099.3,58710.9,58354.4,58029.4,57734.4,57464,57218.4,56994.9,56791.4,56605.6,56439.2
57480.1052408897,59125.8848493818,59451.0201766181,59639.9537388383,59580.3521135604,59213.9785451668,58552.7704433544,57666.822316546,56664.8900547844,55663.9222876938,54758.0802429187,53988.7630140438,53348.0963200454,52800.0439267221,52304.507832244,51830.9786459328,51353.2130432007,50862.2507863202,50365.6212376022,49884.4648277314,49455.4490567361,49119.6221993591,56769.6,56769.6,56373,55944.9,55490.1,55015.3,54528.5,54038.6,53555.2,53086.7,52640.6,52222.1,51834.2,51478.1,51153.4,50858.5,50587.9,50342,50118.3,49914.5,49728.7,49562
57480.1052408897,50641.6475488998,50734.2701806846,50702.3320232093,50561.2555883804,50337.7172695986,50068.6471320471,49802.0414999643,49586.3805319988,49455.6835735651,49413.9504351372,49446.9711299532,49529.0019900764,49630.7031287459,49718.3329032109,49752.0821052261,49699.2327768927,49555.360297517,49355.2897868704,49175.048752046,49101.2177831848,49197.5674883031,58085.3,58085.3,57688.7,57260.6,56805.8,56331,55844.1,55354.1,54870.5,54402,53955.7,53537,53149,52792.9,52468.1,52173.1,51902.5,51656.7,51433.3,51230.1,51044.7,50878.1
57480.1052408897,47605.0583509973,47199.3429138626,46824.5953596347,46460.308617333,46092.5048541777,45714.7152177088,45325.7208156677,44930.0748143314,44540.5768839992,44172.6137400702,43842.5491647923,43572.4007882225,43391.8844730592,43325.9004538159,43385.3637063102,43557.5049006306,43818.5806164617,44144.537022393,44516.2856145974,44920.2481621872,45348.5183088674,70866.6,70866.6,70470,70041.9,69587.1,69112,68624.7,68134,67649.4,67179.8,66732.4,66312.6,65923.7,65566.8,65241.6,64946.5,64676.2,64430.7,64207.6,64004.6,63819.5,63653.5
57480.1052408897,50570.3344398638,50074.4569208041,49429.7772683058,48619.7910606751,47646.3076348901,46548.8671489381,45400.7832925917,44281.3868093525,43261.6699901789,42408.0027346879,41777.067212569,41399.8955778408,41283.4201716469,41413.3195812143,41759.6246816099,42280.4442052191,42930.3551972967,43661.4910839236,44417.5389664506,45130.4333933001,45734.0965543635,61747.5,61747.5,61350.9,60922.8,60468,59993.1,59506,59015.9,58531.9,58063,57616.4,57197.3,56809,56452.6,56127.7,55832.7,55562.6,55317.2,55093.8,54890.2,54704.2,54537.6
57480.1052408897,55922.1162783719,55900.4108426611,55943.2168347331,56060.4683109625,56227.4644964139,56396.1463324786,56507.9817907387,56509.4210744847,56359.5022794948,56044.2070572228,55591.6088617917,55065.9438503835,54547.0026789894,54093.616717172,53719.5463323723,53399.4551823851,53102.1940538872,52812.6050705629,52533.364503691,52266.9880105694,52007.3357104421,64561.3,64561.3,64164.7,63736.6,63281.8,62806.8,62319.6,61829.3,61345.2,60876,60429.1,60009.8,59621.3,59264.7,58939.7,58644.7,58374.1,58128.4,57905,57701.6,57516.1,57349.9
57480.1052408897,47215.3986915693,47131.3534900215,47025.3375234207,46904.7485866403,46779.6882230697,46646.2574176948,46482.8101107332,46261.4407412911,45963.7039034079,45597.1540615908,45194.9508380065,44799.2296952644,44450.2137987657,44181.6136406003,44022.8531260036,43997.5976625466,44106.0938860272,44306.5392189937,44515.414422306,44633.7447739681,44585.3865697467,55326.1,55326.1,54929.5,54501.4,54046.6,53571.8,53085,52595.3,52112,51643.7,51197.8,50779.4,50391.7,50035.7,49711,49416.2,49145.8,48900,48676.1,48471.9,48285.4,48118.5
57480.1052408897,56714.4503245168,55825.0840803516,55011.4718892605,54369.9805546698,53948.3007331467,53736.0910584234,53677.3072789248,53701.7441379013,53746.0138671382,53762.3211471997,53721.455198017,53610.1842806154,53423.7060963858,53163.927067072,52844.4548691916,52485.2830507909,52116.6957980073,51771.5742256187,51472.8420197335,51227.3731114922,51031.4930552556,61124.9,61124.9,60728.3,60300.2,59845.4,59370.5,58883.4,58393.3,57909.4,57440.6,56994,56575,56186.8,55830.4,55505.5,55210.5,54940.1,54694.2,54470.6,54267,54081.3,53914.8
57480.1052408897,52949.4457080333,52899.0358606804,52839.9607947592,52731.592527515,52543.7355306978,52261.9743726554,51892.275819888,51453.2014413914,50964.6888904154,50436.6557992906,49874.9036161108,49294.4495904812,48718.9693939236,48170.7349497142,47665.7437497211,47208.1030520168,46786.7725092137,46377.0258949868,45956.0344898231,45520.4034475771,45092.6391445103,48931.8,48931.8,48535.2,48107.1,47652.4,47177.8,46691.4,46202.2,45719.6,45252.2,44807.2,44389.6,44002.6,43647.2,43322.9,43028.2,42757.6,42511.4,42287.4,42083.1,41896.6,41729.3
57480.1052408897,56541.8509077869,56699.5389861036,56680.5909378971,56491.5444749004,56158.0931459471,55717.803968425,55219.7835598004,54728.6668713288,54305.0463092452,53984.9350881678,53771.4416553875,53642.9755765114,53572.101680367,53543.1274767472,53545.3319805469,53569.2805708596,53604.9283592708,53644.612722859,53672.2582713197,53650.4523370522,53523.575161882,67069.3,67069.3,66672.7,66244.6,65789.8,65314.7,64827.5,64337,63852.7,63383.3,62936.2,62516.7,62128,61771.3,61446.2,61151.1,60880.6,60635,60411.6,60208.1,60022.3,59856.1
57480.1052408897,59851.7721644447,59469.0389208531,58784.1249650322,57836.8649340054,56699.1802951025,55464.5341590851,54227.0299054528,53048.6123128955,51947.93148854,50917.3547847837,49949.9968330903,49052.9402203178,48238.4339199709,47514.6460491184,46886.6430599477,46373.5317911939,46008.7741244448,45814.9114232784,45778.5803000427,45844.4359023124,45934.3442627458,62741.5,62741.5,62344.9,61916.8,61462,60987,60499.9,60009.7,59525.7,59056.7,58610,58190.8,57802.5,57446,57121,56826,56555.8,56310.4,56087.1,55883.6,55697.7,55531.1
57480.1052408897,58164.9998440344,58724.5619487039,59060.6554927034,59140.2196125773,58967.2860332882,58567.8387435832,57985.9062330585,57278.7737271096,56506.1387864698,55719.0928054931,54950.3835333208,54208.2407567546,53478.7337267972,52738.8849371468,51970.2585464592,51172.4008876296,50362.9784637274,49558.2449971249,48764.3331651685,47989.8630881386,47261.0037509847,52976.1,52976.1,52579.5,52151.4,51696.7,51221.9,50735.3,50245.8,49762.7,49294.7,48849.1,48431,48043.5,47687.7,47363.1,47068.3,46797.4,46551.3,46327.5,46123.8,45937.6,45770.7
57480.1052408897,52048.4936701131,52858.0566822245,53499.3354007123,53920.3312099791,54101.4223153995,54067.5315065688,53878.5344164706,53612.7805954256,53350.0637608347,53145.0938278372,53004.1485454057,52898.5176013301,52787.9592659927,52648.7789769789,52489.7465826074,52350.9780422804,52288.7966883813,52361.339209776,52615.4968594662,53074.4696609738,53728.6533132952,73283.6,73283.6,72887,72458.9,72004.1,71529,71041.5,70550.8,70066,69596.2,69148.6,68728.7,68339.7,67982.7,67657.4,67362.2,67091.9,66846.7,66624.2,66421.7,66237,66071
57480.1052408897,57722.965208994,57301.9718878015,56977.4634720383,56716.3035165351,56449.6024333639,56098.4958583109,55607.1332617983,54968.3311710249,54214.6985845468,53389.3212228766,52533.9459745111,51683.3965089061,50866.7303637944,50111.1037297575,49434.5595488593,48850.9645325795,48381.4948943802,48056.6761136699,47908.4440549874,47964.8945569881,48233.5717303408,60686.5,60686.5,60289.9,59861.8,59407,58932.1,58445,57954.9,57471.1,57002.3,56555.8,56136.8,55748.6,55392.2,55067.3,54772.4,54502.1,54256.6,54033.4,53830.1,53644.4,53477.9
57480.1052408897,49733.5672818176,49293.0004943231,48648.0671805558,47837.1711062612,46921.7823613975,45980.0177809748,45098.1918703427,44353.1886379662,43791.7192034189,43432.8149440689,43271.2713185357,43275.1961852367,43386.0443932707,43529.2086945965,43630.1253156537,43645.0519465013,43575.213128052,43449.0504953181,43307.78039629,43191.5442097466,43118.6559073663,51175,51175,50778.4,50350.3,49895.6,49420.9,48934.3,48445,47962.1,47494.4,47049,46631.1,46243.8,45888.2,45563.7,45269,44998.4,44752.7,44528.9,44324.8,44138.5,43971.3
57480.1052408897,51146.7506003749,51034.2647035029,50874.1007249777,50686.7247300224,50486.3587639729,50285.5263735479,50105.366275531,49979.4722780408,49945.9143126535,50035.6879464318,50263.8906726738,50624.2345723011,51098.5919219126,51659.911224179,52267.203234562,52863.091843682,53389.13783691,53803.9418134424,54084.9649820769,54229.0938722386,54241.8631734117,63930,63930,63533.4,63105.3,62650.5,62175.5,61688.4,61198.1,60714,60244.8,59798,59378.8,58990.3,58633.8,58308.8,58013.7,57743.1,57497.5,57274,57070.4,56884.6,56718.3
57480.1052408897,55370.7213696857,54854.8014549099,54438.914062925,54139.0682277973,53940.5127098871,53800.8406447585,53660.2904797171,53451.6322281677,53115.4543758307,52613.4606363037,51939.5568381938,51123.3890525269,50227.5953905168,49328.9355828905,48505.7402778524,47836.9050025633,47384.9564734348,47177.7327918192,47219.2572986816,47505.0698637875,48027.1068443466,67497.4,67497.4,67100.8,66672.7,66217.9,65742.9,65255.6,64765.1,64280.8,63811.3,63364.2,62944.7,62556,62199.3,61874.1,61579.1,61308.6,61063.4,60840.6,60637.9,60453,60286.8
57480.1052408897,57897.6029806079,57275.971707885,56560.3598930362,55764.8952016736,54910.3505200745,54012.8653220157,53085.3735911764,52151.6554954973,51244.9381067601,50392.9655175106,49611.0637733927,48901.3317097399,48260.6073616781,47693.8066781755,47215.1483365266,46846.4488212857,46607.877975462,46518.9533289155,46591.1831291913,46810.684346778,47131.1135392917,63060.8,63060.8,62664.2,62236.1,61781.3,61306.3,60819.2,60328.9,59844.9,59375.9,58929.1,58510,58121.6,57765.1,57440.1,57145.1,56874.8,56629.5,56406.5,56203.3,56017.6,55851.1
57480.1052408897,59654.6750877278,59763.9359240929,59725.7240061277,59604.0659068493,59437.7501027738,59237.2098070665,58979.4772311441,58622.5957191092,58121.363178967,57450.8692948043,56620.7383360318,55681.6605595431,54712.6705813014,53801.7661233232,53019.1463865316,52394.3706824493,51899.9863483032,51458.6558947526,50983.7798508353,50409.0043552106,49712.0685633673,51481.7,51481.7,51085.1,50657,50202.2,49727.5,49241,48751.6,48268.7,47800.9,47355.5,46937.6,46550.2,46194.6,45870.1,45575.3,45304.7,45058.5,44834.3,44629.9,44443.3,44276.2
57480.1052408897,61601.6492947272,60766.5794347558,59936.8977045919,59101.6079534737,58236.8837580846,57314.0609860516,56316.8824829247,55246.151902947,54118.7193171857,52963.6719297714,51813.9688651098,50697.2182785572,49626.0054545134,48613.9317348226,47679.7598752915,46844.4574330341,46125.1893508578,45535.6335985928,45082.0896476991,44756.0132545408,44546.5034660854,56102.8,56102.8,55706.2,55278.1,54823.3,54348.5,53861.7,53371.9,52888.5,52420.1,51974.1,51555.7,51167.8,50811.8,50487.1,50192.2,49921.8,49676.1,49452.6,49249.1,49063.2,48896.4
57480.1052408897,61205.6406066041,60778.770378543,60437.3364026722,60213.3559144382,60129.0706517477,60186.8493537452,60369.4878331722,60630.3576954861,60892.2237340384,61064.0983697768,61053.5143401802,60796.7252123186,60273.2799326388,59512.9912556667,58584.7920228397,57572.3633427476,56556.8537077506,55602.7129190488,54743.6532719275,53971.6768661979,53253.9649815353,65346.4,65346.4,64949.8,64521.7,64067,63592,63104.7,62614.4,62130.2,61660.9,61214,60794.6,60406.1,60049.4,59724.4,59429.3,59158.7,58912.9,58689.4,58485.9,58300.2,58134
57480.1052408897,51748.9434268675,51650.2553317579,51545.4759508353,51422.3699893193,51256.599095949,51026.415476643,50728.1262388224,50375.4749119205,49990.2472696449,49600.7904461379,49243.4288403661,48959.1698192495,48781.7269171464,48723.5627350949,48766.5350000032,48864.9685897529,48958.3727144902,48998.6164054102,48968.0728903935,48875.8603607715,48743.6160091682,57494.6,57494.6,57098,56669.9,56215.1,55740.3,55253.4,54763.5,54279.9,53811.4,53365.3,52946.6,52558.7,52202.5,51877.8,51582.9,51312.4,51066.5,50842.9,50639.2,50453.1,50286.4
57480.1052408897,56497.2283053189,56302.9285424947,56050.770113658,55786.6859122468,55538.7654422688,55319.3693839869,55123.3665623333,54941.4965897025,54762.7540046655,54564.4294381639,54320.1479673292,54021.3809734987,53685.7634558959,53338.6783834844,53003.6076404259,52691.7861835017,52393.9197355697,52085.8872945563,51739.0664893643,51340.0541720158,50899.2201077396,65201.2,65201.2,64804.6,64376.5,63921.7,63446.7,62959.5,62469.1,61985,61515.7,61068.8,60649.4,60260.9,59904.3,59579.2,59284.2,59013.6,58767.8,58544.4,58340.8,58155,57988.8
57480.1052408897,59069.5742367412,57929.7416674757,56791.6150179811,55669.1869218351,54594.6790199394,53605.9299864504,52741.2207074014,52039.7645760287,51527.2606660454,51198.6205927108,51021.2862600779,50945.3696941018,50913.944664914,50867.3150991003,50753.097673636,50537.5726517572,50212.568988935,49789.8774505126,49295.4075211767,48756.9200425492,48201.1086608587,56185.2,56185.2,55788.6,55360.5,54905.7,54430.9,53944.1,53454.3,52970.9,52502.5,52056.5,51638,51250.2,50894.1,50569.4,50274.6,50003.9,49757.9,49534,49330.2,49144,48977.3
57480.1052408897,53033.972585662,52260.7512805107,51596.1319655688,51005.8889966217,50465.9565565713,49968.0784297542,49511.9626327428,49098.8348572889,48729.9374444145,48413.5187080743,48169.7908317739,48027.5127938027,48011.6588397654,48135.9368718128,48389.4325495394,48736.9083945888,49122.871452376,49475.9393586013,49728.0142496631,49832.7037726222,49773.9952266674,55152.7,55152.7,54756.1,54327.9,53873.2,53398.4,52911.6,52421.9,51938.6,51470.4,51024.5,50606.1,50218.4,49862.4,49537.7,49242.9,48972.4,48726.4,48502.5,48298.5,48112.2,47945.4
57480.1052408897,57388.5243920812,57006.1963803498,56540.0116295921,55998.3236815959,55402.6158616758,54790.0132004916,54214.6954436847,53729.0151914544,53364.7785871938,53128.8920198595,53007.6956992813,52961.0495290217,52932.3917865191,52858.0329258838,52676.078471081,52341.3781006444,51839.6907338448,51194.8464349725,50468.8295930395,49744.6331260508,49091.9499801849,61013.4,61013.4,60616.8,60188.7,59733.9,59259,58772,58281.9,57798,57329.1,56882.6,56463.6,56075.4,55719,55394.1,55099.1,54828.3,54582.4,54358.9,54155.3,53969.5,53803.1
57480.1052408897,55324.2318517082,53784.2580170525,52294.6839715942,50888.2157779491,49589.0043536101,48408.234189482,47348.4833128052,46402.959349294,45561.937613285,44818.8246649876,44177.2324481945,43650.3472911749,43252.0489883968,42993.5699641484,42873.6210501046,42879.1896704061,42986.4505587784,43159.6514218243,43364.9935317528,43576.4802853543,43769.7239359374,54686,54686,54289.4,53861.3,53406.5,52931.7,52445,51955.3,51472.1,51003.9,50558,50139.7,49752,49396.1,49071.5,48776.6,48506.3,48260.7,48037.1,47833.2,47646.9,47479.9
57480.1052408897,57878.3581446051,57103.264197685,56439.0914945166,55911.3438319882,55521.43604208,55265.3355295251,55142.5849938475,55148.9755261229,55262.1547686401,55438.3350490336,55618.0553257114,55741.9799018244,55778.8951196042,55735.2688799071,55636.0568597174,55508.2276577062,55374.2494202395,55246.7995205276,55125.1993855524,54994.7745630848,54828.4197706563,71801.4,71801.4,71404.8,70976.8,70521.9,70046.8,69559.4,69068.7,68584.1,68114.3,67666.9,67247.1,66858.1,66501.2,66175.9,65880.8,65610.2,65364.6,65141.4,64938.2,64752.8,64586.9
57480.1052408897,61268.2340683421,61559.2215619951,61717.3005932898,61706.7439040933,61537.7576250132,61252.9728603729,60886.9068579738,60441.0294076417,59886.9281823936,59194.9786871465,58363.2785253406,57412.4502958549,56369.6293381944,55260.4333073929,54122.1959302038,53012.8899654542,52010.0035166919,51186.4505222615,50591.7140050509,50249.3425797417,50156.9094451957,60104,60104,59707.4,59279.3,58824.5,58349.6,57862.6,57372.5,56888.7,56420,55973.5,55554.6,55166.5,54810.1,54485.3,54190.3,53919.8,53674.3,53451.2,53248.1,53062.6,52896.1
57480.1052408897,57548.1454194698,56860.9912336637,56188.2496658068,55532.5632660055,54885.6703660501,54248.1231383946,53632.2725533804,53046.3668705742,52488.9530611823,51960.8750125776,51480.3731276758,51093.7383048981,50863.0748775281,50852.5535295391,51099.9245225672,51591.7294356051,52264.402839783,53020.6098989832,53759.1734787426,54411.9342601979,54950.60697616,64062.4,64062.4,63665.8,63237.7,62782.9,62307.9,61820.8,61330.5,60846.4,60377.2,59930.4,59511.1,59122.7,58766.1,58441.1,58146.1,57875.7,57630.1,57406.8,57203.3,57017.6,56851.3
57480.1052408897,51495.1817390531,51452.7468519325,51577.6989997547,51815.4710451419,52094.2369448464,52344.3936560594,52507.6675166662,52541.4254882236,52424.445628162,52152.8756941075,51736.4568560753,51199.3791325853,50582.9222599559,49938.4572383252,49312.8317035501,48738.4780248354,48231.3991310843,47806.2681701104,47476.7793644957,47258.3349645811,47157.0531908354,62719,62719,62322.4,61894.3,61439.5,60964.6,60477.5,59987.2,59503.2,59034.2,58587.5,58168.4,57780,57423.5,57098.5,56803.6,56533,56287.3,56064.4,55861.2,55675.9,55509.5
57480.1052408897,52780.5933170611,51955.9053190446,51070.8018612958,50195.9362271604,49396.9579263278,48721.7124250395,48197.0961835248,47824.7510061948,47589.554018201,47465.0256449193,47417.3266928277,47422.1337877916,47467.1189664988,47545.6423833453,47648.578511149,47760.937484023,47859.7179349586,47914.8171260951,47905.1449022959,47824.7547883656,47686.5564619762,56862.1,56862.1,56465.6,56037.4,55582.7,55107.9,54621,54131.2,53647.7,53179.2,52733.1,52314.6,51926.7,51570.6,51245.9,50951,50680.3,50434.2,50210.3,50006.5,49820.4,49653.7
57480.1052408897,56233.8670426748,55759.8829793971,55330.133889352,54968.3160827475,54684.7088925578,54473.1534123163,54306.2513175644,54137.619463359,53911.0530046754,53574.4247954688,53095.0320594292,52465.6292649152,51699.908296125,50835.839960876,49931.764755132,49057.5287270038,48287.9129262008,47689.3559338062,47299.2830770474,47107.8569320427,47063.8652455062,60866.4,60866.4,60469.8,60041.7,59586.9,59112,58625,58134.9,57651,57182.2,56735.6,56316.7,55928.4,55572.1,55247.2,54952.2,54681.8,54436.3,54213.2,54010.1,53824.6,53658.1
