OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_rec_1990,AM_rec_1991,AM_rec_1992,AM_rec_1993,AM_rec_1994,AM_rec_1995,AM_rec_1996,AM_rec_1997,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
203149.113743228,186795.165571942,187497.421383344,185185.854921135,183643.460814143,182337.518420001,180763.906426535,179327.374526333,178173.675450941,176191.075933073,173362.072827875,169519.598169417,166080.092130815,161479.886974584,156485.073095156,151988.931708868,147836.986774862,143860.229012532,140461.848077526,137678.494195,135940.140980585,134888.969845428,17295152,8490979.74748388,12608702.7696132,12359001.0918107,14551440.1164935,11388389.3208501,17810589.3572789,11678359.8389686,18513203.5879499,16341773.353945,15799602.8723511,12374634.3058437,9553764.27983702,16911856.1197927,15288566.2946842,13568509.8290257,13167143.8289269,11131273.1452066,15258044.936005,21531172.8416108,15925750.1567245,186086,186086,184683,181303,177588,173575,169332,164950,160526,156153,151911,147864,144043,140461,137117,134003,131111,128429,125946,123649,121527,119569,13968000,13968000,13956600,13928600,13896700,13860900,13821400,13778800,13733700,13686900,13639200,13591500,13544400,13498200,13453200,13409500,13367400,13326900,13288100,13251100,13215800,0,0,0,0
203149.113743228,199059.741457789,198824.177581533,196869.224810287,195360.588654703,192987.824007925,190444.675247883,187188.682745989,182866.327604189,178309.605928172,173029.360912436,168024.910260883,163736.008929058,160177.305586018,157494.806631988,155341.576737814,154116.308724937,153444.747339529,153105.826045951,152802.360030832,151743.665299293,150951.360159208,17461673,16278231.5875861,16575317.0589013,16086070.7509035,17625234.58145,16857812.1384373,18819120.0017223,15990952.7298724,11237625.0859976,17853377.7133779,14303047.4163085,14325109.0674052,11840756.3214741,14690812.3356802,16754745.1231144,14495334.9407916,16458903.0989893,15025190.6396599,18079328.419048,12575507.0168571,10592961.2037277,195363,195363,193960,190580,186865,182851,178606,174219,169789,165407,161158,157102,153275,149687,146339,143223,140330,137649,135169,132876,130760,128808,14664300,14664300,14653000,14625000,14593200,14557600,14518400,14476100,14431400,14385200,14338300,14291400,14245200,14200100,14156200,14113800,14073000,14033900,13996500,13960900,13927100,0,0,0,0
203149.113743228,181971.224848417,181581.480859401,178455.282346581,175354.478852303,172325.610781688,169036.740398073,166299.602082245,163013.42382701,160460.650443862,157997.083330983,155049.098812113,152029.681973567,149273.309479371,146206.400761821,142475.646422892,138975.208940439,135821.999203474,132265.780728014,129261.471213411,126548.963830296,125031.271426274,14845977,17437325.4306317,10790627.987442,10708955.0554784,14357292.8962605,11281872.9536451,9428231.54080936,18153601.8162853,11290611.8739171,18377725.6887123,11901973.4550434,11672322.1014532,13774071.3262426,11991137.3355457,17414982.9270844,12459126.9054767,15387053.8309638,14496516.2188005,15604716.7467592,11042393.6366622,8843706.47308335,207883,207883,206480,203101,199386,195371,191122,186730,182292,177901,173641,169576,165740,162146,158794,155676,152782,150103,147626,145339,143229,141285,15604100,15604100,15592800,15564900,15533200,15497800,15458900,15417000,15372900,15327400,15281200,15235400,15190300,15146400,15103800,15062900,15023600,14986000,14950300,14916400,14884200,0,0,0,0
203149.113743228,213561.836266159,211445.240518989,207790.083773039,203541.74906325,198494.112077008,193563.112977084,188503.346375849,182689.28510435,177352.146644717,172095.478890533,167547.636436183,163328.207269788,159457.913671699,156035.656061966,153603.358569179,151257.315630905,149313.585721011,147553.10070227,145820.530842762,143655.473996205,140435.608024005,12900026,13172642.3857381,15684470.0734939,21122651.382217,12417532.7000674,17433715.8069286,13831341.4911706,12368695.0871005,11067108.0005247,11089093.6754604,22242493.9322324,16248124.6035943,12027892.6412851,14284750.1899398,13648801.0613954,16475313.7223758,13340737.1386142,15388665.6568843,16382528.5483378,13639737.6813668,11380309.8542608,205584,205584,204181,200802,197087,193072,188824,184433,179996,175606,171348,167285,163451,159858,156506,153388,150495,147815,145338,143050,140939,138994,15431500,15431500,15420200,15392300,15360600,15325100,15286200,15244200,15200000,15154400,15108100,15062100,15016800,14972700,14929900,14888700,14849200,14811300,14775300,14741100,14708700,0,0,0,0
203149.113743228,216104.315871802,215533.326952855,211690.129704708,207907.178833014,204298.028300069,200532.752164595,196495.718028188,192086.040585966,187953.881270181,182879.561783656,179020.17284063,175419.450489956,171965.587678742,168890.916423752,165537.477411494,162134.306001917,158193.833664404,155320.431793481,152070.58872382,149004.221910035,146984.694868284,14835364,16295099.5746292,16621905.492673,10957190.8994382,11175896.9450863,14979978.342967,19579654.4041763,10977855.2675138,15589868.2533003,17484512.4793754,16923155.4929407,9757378.58042381,17653740.9494481,11883777.5381171,20027326.6450406,15016249.3353471,14428290.3484857,15489316.6170415,11594758.0517179,12711201.1700834,12419329.0763026,239904,239904,238502,235123,231408,227390,223135,218731,214277,209867,205586,201502,197650,194044,190683,187561,184667,181992,179523,177247,175151,173224,18007700,18007700,17996400,17968600,17937200,17902200,17863900,17822900,17779900,17735700,17691300,17647400,17604500,17563000,17523100,17484900,17448500,17414000,17381300,17350600,17321600,0,0,0,0
203149.113743228,206947.174244808,206679.050754958,205284.463066115,202156.541625903,198718.477858793,194919.874214074,190663.045200564,186630.071660792,182436.336721009,178309.504169912,174937.782916863,172271.831468085,170513.94871105,168624.704942817,166989.572245696,166364.55788367,165230.928922259,163640.95679329,161287.573575468,158952.657830494,156335.160695127,17258819,20567540.7043217,18067095.5516302,15234019.8084827,18266489.7117199,14379792.291529,13366431.9453209,13492398.8013178,16664695.4631877,12664636.5180585,18769052.5590684,18077597.2164488,13248611.1362283,12444421.3306464,14634867.3522737,11573646.6242936,12104311.6405608,21900386.3866109,15268843.6175468,12410817.8944888,13678887.5222548,329410,329410,328007,324629,320914,316892,312625,308202,303720,299277,294962,290845,286966,283340,279967,276840,273950,271283,268829,266573,264503,262607,24726200,24726200,24714900,24687200,24656200,24622000,24584800,24545200,24504100,24462300,24420600,24379800,24340500,24302800,24267000,24233100,24201200,24171300,24143200,24117100,24092700,0,0,0,0
203149.113743228,219954.039988964,217640.172652137,211885.939296102,206477.905405305,201570.179775761,195565.520286359,189651.090300426,184160.559728395,179500.111385526,175343.478927283,171582.459541448,168378.620640433,165336.429450095,163210.39348799,161106.994812424,158086.646914312,155129.909565615,152705.633860835,150443.072807602,146908.14282062,143264.512937399,13491476,13855507.1280211,22243607.1653645,14664868.4607643,10341281.3816658,14654720.2550269,15849717.7933465,14886450.4221416,10293773.8721158,12352644.9468728,12673515.4557373,12248021.1535698,13549136.6024111,13301111.6131006,16553560.4419241,13545671.7424146,14497112.7336193,11013589.6982688,12150919.8000546,14675045.7075108,15581556.1074967,499429,499429,498026,494648,490933,486908,482631,478190,473683,469211,464866,460722,456821,453179,449797,446668,443782,441125,438686,436450,434403,432534,37488100,37488100,37476800,37449400,37418800,37385100,37348900,37310600,37271100,37231200,37191900,37153700,37117200,37082600,37050100,37019600,36991200,36964700,36940100,36917400,36896400,0,0,0,0
203149.113743228,201212.726623391,200771.981226712,199508.070767113,196206.228570583,192324.240351073,188687.923091569,184446.367826514,179917.442968108,174544.926898143,169454.091756739,164612.181985989,159968.899841885,155863.712780967,151606.960048638,147880.247382532,145049.550734309,142922.471038477,140847.608063069,139013.292686493,137727.908374032,136271.761418929,14366890,14882935.9028631,9564697.26084284,13014836.5269163,17819100.4844723,19085102.157557,13460264.5831725,14503034.5928226,13574593.1067165,11499210.7601791,15484019.3424487,15811831.7123328,13432121.9339371,12419120.1740337,12813012.2249147,12636147.7931431,17504165.8816488,14969071.4899621,16420908.6984432,14023857.3388654,13105240.0678414,176353,176353,174950,171570,167855,163843,159603,155227,150811,146447,142215,138177,134365,130789,127450,124339,121447,118764,116278,113977,111849,109883,13237400,13237400,13226000,13198000,13166000,13130000,13090200,13047200,13001500,12954000,12905500,12856800,12808600,12761100,12714700,12669500,12625800,12583600,12543100,12504200,12467100,0,0,0,0
203149.113743228,226705.393196215,226390.592491861,223628.271392493,220327.404873344,215543.693648843,210124.641985429,204019.466345368,197308.744817096,191950.626120275,186322.852516821,181037.102812158,177029.440476205,173171.225024045,169167.170401898,164994.384289395,161499.293439036,158491.60952237,155067.663917227,152504.26512178,150533.843903804,148433.361323239,19827694,12569692.4666178,11705741.6674463,16911317.2856609,16128271.4082399,14757451.4339109,14199961.672731,17119552.0229724,15419498.9519221,14468767.1310946,11127990.8002064,12185637.6579466,13350567.2931234,17546847.4293674,14575762.4130456,16901665.279317,22123114.3756258,13642690.759905,11019117.3168129,15157221.638023,14221996.3749429,218429,218429,217026,213647,209932,205916,201665,197268,192824,188426,184159,180087,176245,172647,169291,166171,163278,160600,158126,155842,153738,151800,16395700,16395700,16384400,16356500,16324900,16289700,16251000,16209400,16165700,16120700,16075200,16030000,15985800,15942700,15901200,15861300,15823100,15786700,15752100,15719300,15688400,0,0,0,0
203149.113743228,198258.345021813,197279.661260107,193495.037077145,188776.121026793,184040.182162396,180229.08454155,176194.327288846,173183.129170392,170295.935324333,166966.111999944,164226.939246193,162596.812882612,161926.800166562,161245.782065892,160876.103655174,160920.819956114,160326.97014307,158165.516862006,155880.329457614,153712.267992234,151426.714069509,23310257,18399492.908367,14680129.0821514,17816512.9551871,16536595.3729546,14959937.4630995,10705864.0225741,15483496.6930421,14491822.7123459,14570990.5390474,15836515.5251274,14337805.3727571,16330121.6737942,13190953.497044,14321386.4512418,11374225.5624651,13105583.6752546,14638884.4828302,17876236.3477829,21616891.8268642,12096201.3317189,365497,365497,364094,360716,357001,352978,348708,344280,339791,335339,331015,326890,323005,319374,315998,312870,309981,307317,304867,302617,300553,298665,27434900,27434900,27423600,27396000,27365200,27331100,27294100,27255000,27214300,27173100,27132100,27092100,27053600,27016900,26982100,26949200,26918400,26889500,26862500,26837400,26814100,0,0,0,0
