OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
13543.2529099287,12649.2360293103,12294.0913418361,11830.609715909,11276.8523325644,10822.4245908211,10270.0479291632,9691.36118219246,9142.04511739954,8576.81534327836,8080.51222246514,7572.13612998768,7134.68183007262,6710.44065069123,6327.14930416937,6000.52704202741,5690.33201574476,5401.58334876919,5133.25069620831,4882.82846833678,4603.1758281121,4301.38298684475,16522.1,16522.1,16288.3,15724.4,15105.2,14439.5,13740.9,13025.8,12310.2,11608.1,10930.8,10285.6,9675.86,9102.21,8563.79,8059.07,7586.04,7142.7,6727.51,6338.51,5973.81,5631.94
13543.2529099287,12042.3868418925,11774.4371900821,11468.199656951,11076.9586273934,10670.088671778,10194.9817254145,9721.17235169628,9178.35101064423,8673.3167572641,8172.68058845787,7635.03980165232,7158.51628767245,6697.67009854007,6264.22688775487,5822.19531972895,5408.31274024262,5020.10442893383,4618.01865626022,4203.52297076233,3805.7667072929,3420.24494166058,13057.9,13057.9,12824.2,12260,11640.8,10976.8,10283.4,9577.8,8876.1,8191.77,7534.83,6911.31,6323.42,5771.07,5253.02,4767.52,4312.45,3885.81,3486.14,3111.61,2760.57,2431.68
13543.2529099287,12256.1732616157,12025.3702710532,11798.0435699678,11508.439784552,11156.4719357566,10768.0954013903,10305.4177912458,9797.27887663982,9247.09526537202,8692.27120028067,8118.07365164556,7583.37492747963,7036.75037527218,6532.22075592452,6069.15396748004,5663.18591392169,5339.67214343613,5020.56521008089,4818.8592255405,4634.83612902277,4468.44550751441,17601.9,17601.9,17368.1,16804.3,16185.1,15519,14819.2,14102,13383.4,12677.5,11995.8,11346.2,10732.2,10154.6,9612.73,9105.04,8629.62,8184.55,7768.23,7378.71,7014.09,6672.82
13543.2529099287,11796.5302737541,11488.2567874085,11116.7229242973,10587.4841775173,10022.8925300678,9431.60396056145,8864.66868132296,8285.76857293993,7765.72981423963,7232.75460244185,6707.94941630723,6200.56897236201,5714.63161909329,5234.37596097189,4782.87318057581,4395.87639189192,4027.94644067869,3677.13585790297,3365.1582740124,3065.03062428552,2786.56516193606,12891.7,12891.7,12657.9,12093.7,11474.5,10810.7,10117.6,9412.58,8711.78,8028.6,7373.03,6750.99,6164.65,5613.88,5097.43,4613.54,4160.16,3735.32,3337.51,2964.98,2616.08,2289.45
13543.2529099287,14619.6746274148,14248.2244761616,13738.6747562851,13149.5948204174,12489.325061374,11840.0038308815,11160.0788924883,10469.9100968684,9791.3382295332,9143.53806067813,8511.02453211306,7875.53611967752,7334.03920005417,6766.00580076133,6224.97687392072,5711.55066435461,5264.51280944316,4839.90818567004,4416.48921221267,4057.05045419333,3796.29091607642,15739.1,15739.1,15505.3,14941.4,14322.2,13656.8,12959.1,12245.8,11532.7,10833.8,10160,9518.59,8912.52,8342.3,7807,7305.04,6834.38,6393.05,5979.52,5591.78,5227.87,4886.25
13543.2529099287,12893.1123351282,12745.2901867273,12410.0148554319,12059.9330353624,11659.4769403795,11167.9401448,10631.7773908064,10065.2371232167,9486.5164333453,8925.03279042523,8428.99157403359,8015.98641100867,7642.2005555218,7230.88401056722,6879.46278569493,6501.81353715417,6077.21184916853,5731.2789441708,5388.55303340919,5077.6573550215,4760.60257864102,16779.7,16779.7,16546,15982.1,15362.9,14697,13998.2,13282.5,12566.2,11863.1,11184.7,10538.4,9927.57,9352.9,8813.57,8308.07,7834.37,7390.52,6974.95,6585.69,6220.91,5879.11
13543.2529099287,12385.4504705629,12000.0209027537,11652.8305731638,11276.6743860653,10852.0751570402,10375.0010873103,9889.31493462187,9332.95685360874,8682.37092644267,8086.90126462198,7479.07318539318,6843.19103189651,6219.33832597491,5633.39409201451,5116.16675928449,4612.47416732143,4206.13414095699,3871.23263580575,3564.55223822459,3303.35097969135,3058.83199468354,14807.1,14807.1,14573.3,14009.3,13390.1,12725.1,12028.8,11317.7,10608.1,9913.48,9244.66,8608.4,8007.48,7442.2,6911.5,6413.73,5946.88,5508.91,5098.22,4712.85,4350.87,4010.7
13543.2529099287,11717.6561185238,11585.3776906946,11283.8477486307,10846.8640769969,10351.2985660339,9743.06643989856,9137.74416748759,8524.25167710915,7925.44719893231,7419.00086618802,6936.16022641707,6514.4470881416,6091.19566311102,5693.80818773327,5299.56332590053,4853.38549395967,4398.38596057788,3964.61078036547,3571.44842092257,3190.30517317208,2832.89924998684,13916.5,13916.5,13682.7,13118.6,12499.4,11835,11140,10431.5,9725.6,9035.83,8372.56,7742.2,7147.26,6587.82,6062.74,5570.3,5108.4,4675.01,4268.61,3887.27,3529.13,3192.61
13543.2529099287,12839.8362358548,12498.8036849335,12018.9109140431,11569.4556799138,11043.8997607847,10460.1692835164,9840.1766234261,9189.67463863299,8528.60480651002,7827.53184171294,7168.07914328629,6557.84969307761,5991.7669584753,5484.48774058347,5030.6714583141,4604.97067783822,4249.03053041254,3951.65819590511,3705.42805329193,3473.85727390324,3327.61364021802,15783.6,15783.6,15549.8,14985.9,14366.7,13701.3,13003.6,12290.1,11576.9,10877.8,10203.8,9562.13,8955.84,8385.41,7849.92,7347.78,6877.01,6435.67,6022.13,5634.38,5270.47,4928.84
13543.2529099287,12978.5929924462,12513.1762477734,12047.5790494927,11540.9765589522,10980.0799228161,10459.5092863484,9920.59139373644,9339.99943459534,8716.73618137865,8076.30896516024,7464.10203015346,6860.877410098,6288.76006886053,5774.50530128614,5330.86453278488,4905.82816987263,4477.48140431189,4049.81376570181,3665.50698212664,3282.49118523149,2919.69098958265,13873.8,13873.8,13640,13075.9,12456.7,11792.3,11097.4,10389,9683.32,8993.8,8330.82,7700.77,7106.15,6547.02,6022.25,5530.11,5068.48,4635.31,4229.12,3848.01,3490.14,3153.9
13543.2529099287,13808.0394519861,13487.7852834223,13024.5972414325,12407.3849440557,11824.1217929029,11197.2731103214,10522.3660142883,9907.28086316726,9273.63210035099,8685.11783247207,8075.44664054822,7548.80996411,7025.77304117935,6534.69318697346,6079.23362850166,5631.64290575047,5187.51030908934,4760.75647490636,4374.13611496499,4005.28873694836,3662.50922498985,14990.2,14990.2,14756.4,14192.4,13573.2,12908.1,12211.5,11500,10789.6,10094.1,9424.28,8786.92,8184.91,7618.57,7086.88,6588.2,6120.42,5681.56,5270.06,4884.03,4521.58,4181.06
13543.2529099287,11877.7612383339,11427.4075151235,10882.6212175249,10272.2375592743,9704.60496954612,9160.99909688255,8602.29967913722,8146.05890484623,7699.26120997221,7329.81949268605,6960.45565509717,6568.87629101105,6170.38445667731,5775.98689187379,5395.25952344532,5043.39252349016,4678.7732738363,4370.43650544851,4067.12471770453,3794.82034536141,3548.04578194577,15773.8,15773.8,15540.1,14976.1,14356.9,13691.5,12993.8,12280.4,11567.2,10868.1,10194.2,9552.58,8946.34,8375.96,7840.51,7338.41,6867.61,6426.12,6012.42,5624.61,5260.73,4919.15
13543.2529099287,11575.1222143022,11430.191186282,11172.8067432723,10867.9392644997,10463.3768318791,9941.21522170942,9390.37450453256,8815.15777928745,8246.57416382716,7718.25862698127,7199.41275088026,6706.48605180668,6249.43698444386,5877.20183913311,5523.42541680901,5175.66304914318,4855.73976645049,4574.72344386983,4300.76678552027,4014.27374869901,3735.5032198838,15718.5,15718.5,15484.8,14920.8,14301.6,13636.2,12938.6,12225.3,11512.3,10813.5,10139.8,9498.47,8892.51,8322.39,7787.18,7285.3,6814.72,6373.46,5959.9,5572.1,5208.13,4866.47
13543.2529099287,11725.4456416168,11215.1095511501,10696.7182616815,10202.92824078,9722.0160654118,9247.84769063351,8807.10364921637,8368.47676920671,7888.20751736495,7404.32228313978,6885.59267402951,6369.35046621233,5875.42644268157,5381.57206969884,4921.65659641664,4526.55818536684,4167.28393343889,3826.23417711097,3512.6633908327,3249.2820537669,2970.23107200795,15031.5,15031.5,14797.8,14233.8,13614.6,12949.5,12252.8,11541.2,10830.6,10135,9464.88,8827.28,8225.03,7658.46,7126.55,6627.67,6159.76,5720.85,5309.33,4923.22,4560.59,4219.86
13543.2529099287,13677.8819699816,12869.1858858938,12095.1412389322,11347.2841867943,10594.8333323357,9887.55157486945,9202.84019525749,8555.32125190093,8053.69875008456,7707.48346702449,7374.34552060773,7063.95239248536,6769.51732329725,6506.46795942828,6221.58799341848,5889.80676263247,5571.46718654273,5265.94566894784,5001.73418103269,4794.92578591944,4558.42033913394,17465.1,17465.1,17231.4,16667.6,16048.4,15382.3,14682.6,13965.7,13247.4,12542,11860.8,11211.7,10598.2,10021.1,9479.61,8972.24,8497.04,8052.04,7635.72,7246.13,6881.42,6540.07
13543.2529099287,11506.9034491909,11194.4211356213,10783.2906310353,10352.8633291447,9854.99290515503,9397.93314548704,8874.95926501819,8336.46807527315,7823.63977560347,7291.38016021497,6781.72759504658,6254.64891063266,5789.36691547846,5347.90610559291,5003.73736422846,4673.49428005391,4335.73300640117,4049.09052966873,3770.85160119528,3484.28510176853,3235.43915491892,15197.2,15197.2,14963.5,14399.5,13780.3,13115.1,12418.2,11706.1,10995,10298.5,9627.55,8989,8385.81,7818.33,7285.57,6785.91,6317.3,5877.75,5465.65,5079.07,4716.06,4375.03
13543.2529099287,13444.1374838058,12860.7575610115,12244.0743337368,11645.7270712239,11023.2376786969,10396.6998862085,9745.90324711308,9126.2027897831,8552.7873180387,8024.41969251975,7524.89054571622,7064.54250739282,6646.48440456662,6261.90456157371,5910.15073940094,5614.30986102017,5369.68320131753,5132.40274643322,4893.99681110099,4707.71806809093,4518.20433454275,17409.1,17409.1,17175.3,16611.5,15992.3,15326.2,14626.6,13909.8,13191.7,12486.4,11805.5,11156.6,10543.3,9966.37,9425.04,8917.81,8442.74,7997.86,7581.62,7192.07,6827.3,6485.84
13543.2529099287,12204.7048009916,11599.9586393805,10945.7010452934,10316.5189126631,9706.96493124164,9114.62206538081,8591.19510994149,8049.1128397188,7533.41054166298,7001.9615057103,6486.64584235731,5974.33215182981,5492.62695510636,5072.00549782621,4665.37105543226,4331.77440156246,4040.88796642148,3796.29507313805,3569.58660670426,3370.94444997597,3184.06266217773,15855.6,15855.6,15621.9,15057.9,14438.7,13773.3,13075.5,12361.8,11648.4,10949,10274.7,9632.62,9025.98,8455.21,7919.41,7417,6945.98,6504.39,6090.63,5702.73,5338.72,4997.02
13543.2529099287,12759.5350856646,12544.1766538964,12236.1596930691,11851.9053745256,11348.0305509747,10716.003323881,10066.4676319938,9388.68587712679,8735.94265254667,8124.59201119658,7563.63124917449,7046.76351707712,6546.86604785682,6073.06943902365,5571.76458754759,5078.43757218026,4617.98469476783,4161.92888806784,3740.66724855115,3395.22959579148,3111.87120063445,14435.8,14435.8,14202,13638,13018.8,12354,11658.2,10948.2,10240,9547.37,8880.76,8246.83,7648.26,7085.25,6556.72,6061,5595.99,5159.7,4750.57,4366.67,4006.05,3667.09
13543.2529099287,13520.3183923721,13155.253320429,12741.0796756201,12249.3531286877,11796.2136783256,11380.2520126548,10909.6492392295,10476.6055351666,9980.35292392107,9435.77573867261,8888.71438559681,8337.04439307761,7789.12612389077,7288.06561015943,6778.1588234733,6257.7551161329,5723.57020077158,5187.30320771279,4681.20171020645,4210.70184748742,3797.25959753155,14856.8,14856.8,14623.1,14059.1,13439.9,12774.9,12078.4,11367.3,10657.4,9962.57,9293.47,8656.91,8055.69,7490.11,6959.14,6461.12,5993.87,5555.42,5144.37,4758.79,4396.69,4056.43
13543.2529099287,13579.6718062493,13374.6139454229,13046.0218568432,12693.3181053076,12236.3154996345,11694.7039450555,11177.9872965566,10606.6213648468,10050.3582808031,9489.0106729771,8915.50104587579,8371.303401503,7869.27554673243,7374.0865495811,6905.47769554244,6456.87790535275,6011.53719943264,5562.19887107068,5153.16481757613,4776.87460126417,4400.26486475096,15795.1,15795.1,15561.4,14997.5,14378.3,13712.8,13015.1,12301.6,11588.3,10889.2,10215.2,9573.44,8967.09,8396.61,7861.07,7358.89,6888.02,6446.46,6032.69,5644.73,5280.66,4938.98
13543.2529099287,10498.1653932726,10221.7570289061,9913.04632449309,9565.37962537958,9157.32853824446,8677.60988649802,8214.4658489141,7777.49196323406,7340.32476433889,6992.84001886424,6703.89695108256,6393.72629967923,6048.9336135311,5743.42848082479,5423.28549375751,5039.69380357477,4678.14636620944,4319.9787561746,3982.94741538951,3644.23285961891,3325.3240324644,14872.2,14872.2,14638.5,14074.5,13455.3,12790.2,12093.8,11382.6,10672.6,9977.74,9308.56,8671.9,8070.59,7504.93,6973.87,6475.77,6008.52,5570.09,5158.99,4773.3,4411.11,4070.8
13543.2529099287,13283.5956848487,12833.2276167807,12269.5313985768,11676.497976738,11067.8055278971,10443.8261519497,9789.41146785181,9175.33100609945,8556.8876488745,7928.40367391189,7336.91976390571,6767.29366878013,6223.08910114106,5734.51887624542,5291.06115906066,4863.8027990069,4464.44664165684,4089.57206928418,3761.96407009246,3449.06136796899,3152.85083494648,14830.3,14830.3,14596.6,14032.6,13413.4,12748.4,12052,11340.9,10631.1,9936.43,9267.48,8631.08,8030.02,7464.6,6933.77,6435.88,5968.9,5530.81,5119.99,4734.51,4372.43,4032.16
13543.2529099287,13697.2690605487,13229.0155399515,12741.12862956,12147.833882787,11464.3763704281,10761.3695203129,10145.6357941186,9525.31002446534,8910.01083710185,8341.241755187,7823.14031146459,7390.30622972303,6933.81567153903,6532.04274146001,6153.9588091177,5829.43649495564,5519.33708384328,5187.45141527259,4900.38208345022,4616.7090180801,4379.15778262358,16847.3,16847.3,16613.5,16049.7,15430.5,14764.6,14065.6,13349.9,12633.3,11930,11251.3,10604.7,9993.63,9418.71,8879.15,8373.45,7899.59,7455.61,7040,6650.82,6286.15,5944.42
13543.2529099287,12736.7219576297,12380.8678917236,11928.0347702607,11458.1314846101,10942.9235645002,10373.8791236139,9796.52946387331,9225.22846342544,8638.0098661472,8105.28862506428,7574.40379984873,7092.18556540768,6647.91106369652,6214.65278814054,5827.73055882641,5422.67915211369,5055.35970884056,4687.26919617489,4364.50222781727,4057.05727482072,3780.44697802131,15689,15689,15455.2,14891.3,14272.1,13606.7,12909.1,12195.9,11483,10784.3,10110.8,9469.6,8863.78,8293.8,7758.73,7256.96,6786.48,6345.28,5931.81,5544.1,5180.26,4838.69
13543.2529099287,11028.3290599893,10822.1900270317,10571.9416263713,10260.561052723,9824.43821036174,9335.58008930792,8811.38186335644,8294.87426719811,7757.4705128749,7222.96233125108,6733.2553952576,6328.68976783148,5973.77262552968,5621.94397145621,5312.85581311045,5063.72707731749,4833.96437561304,4664.91541530685,4494.30465236817,4308.07164799167,4134.8560072119,16926.8,16926.8,16693,16129.2,15510,14844.1,14145,13429.1,12712.3,12008.7,11329.7,10682.8,10071.3,9496.11,8956.29,8450.36,7976.34,7532.28,7116.59,6727.29,6362.54,6020.82
13543.2529099287,12506.4538780688,12206.2716811533,11875.2882301013,11453.1677024681,11036.1040780064,10560.8769588772,10004.1266411619,9380.42062862587,8763.99359872945,8176.16619636556,7558.20737419132,6988.15871511367,6463.81384606711,5964.23138644373,5461.88194109762,4975.73362723188,4514.01695527349,4069.25321869412,3665.64394502131,3289.55193001268,2947.68444075413,12756.8,12756.8,12523.1,11958.9,11339.6,10675.9,9983.11,9278.57,8578.52,7896.31,7241.88,6621.09,6036.06,5486.63,4971.53,4489.04,4037.04,3613.58,3217.28,2846.47,2499.46,2174.99
13543.2529099287,11634.5023655604,11463.4026249837,11124.8705885823,10745.2499819479,10320.4660717527,9815.5257243028,9255.84917514624,8723.55310778359,8199.30316545404,7708.35123669288,7273.72824999419,6829.53840575704,6431.1135460122,6039.33363735999,5671.38863504019,5281.47304193839,4896.38191350685,4516.10530649209,4168.36906506856,3866.15902339212,3562.48417086656,15290.6,15290.6,15056.8,14492.9,13873.7,13208.4,12511.4,11799.1,11087.6,10390.7,9719.23,9080.16,8476.46,7908.48,7375.26,6875.17,6406.16,5966.24,5553.82,5166.92,4803.7,4462.58
13543.2529099287,13250.1999330226,12781.6982569007,12252.9160942869,11683.7166653764,11026.1841727714,10275.4155928206,9564.57044399156,8874.44823765673,8242.49872387768,7614.43938178933,7100.00313089753,6648.77325632752,6168.51345677501,5682.45612179578,5166.40997806254,4655.20252415981,4144.75397569308,3660.17023962458,3214.262721617,2838.17735042314,2511.97035504379,13545.4,13545.4,13311.7,12747.5,12128.3,11464.1,10769.8,10062.5,9358.28,8670.75,8010.09,7382.53,6790.46,6233.88,5711.6,5221.91,4762.64,4331.84,3928.04,3549.33,3193.86,2860.03
13543.2529099287,12495.2664338284,12223.4660255526,11794.7418733389,11300.5477936157,10823.7111594601,10332.614730864,9846.61565910691,9340.51471378518,8827.0357586956,8350.24353816375,7835.90497179892,7386.1419828655,6939.37124558718,6549.45787359492,6154.79087683681,5754.63421475152,5370.91408802635,5010.84240853029,4692.85734716709,4384.89186681816,4106.04845682965,16325.3,16325.3,16091.6,15527.7,14908.5,14242.8,13544.4,12829.8,12114.8,11413.5,10737,10092.7,9483.84,8911,8373.31,7869.23,7396.73,6953.81,6539,6150.33,5785.88,5444.08
13543.2529099287,15265.0700517953,14467.6680533224,13663.119064002,12791.5570924857,11939.7323708197,11124.4733739041,10324.1485774345,9567.22064354479,8859.64529032749,8271.46477159894,7695.42180926212,7195.42096595578,6720.69329250336,6342.50320332773,5919.00551728226,5507.16138116157,5123.4553968041,4733.6049663207,4370.17825558137,4103.57513535259,3870.38748559001,16321.9,16321.9,16088.1,15524.2,14905.1,14239.4,13541,12826.3,12111.4,11410.1,10733.6,10089.3,9480.49,8907.66,8369.99,7865.92,7393.44,6950.6,6535.87,6147.24,5782.79,5440.97
13543.2529099287,13534.853102295,13268.7719233809,12916.6055029879,12469.7466019826,11897.5344597129,11286.854865429,10662.0103380173,10023.0890188748,9378.83862976325,8815.30028944831,8280.3660467132,7768.5814553986,7269.41574940415,6779.55506359996,6304.17021095003,5832.24763240152,5419.59258294709,5017.73228183191,4696.60530490802,4398.03008290356,4144.33798355791,15902.3,15902.3,15668.6,15104.6,14485.4,13819.9,13122.1,12408.3,11694.7,10995.1,10320.6,9678.33,9071.45,8500.47,7964.48,7461.89,6990.68,6548.86,6134.87,5746.76,5382.64,5040.95
13543.2529099287,13879.5556631434,13511.8397468394,13092.0127299874,12526.1118152769,11950.6764789096,11322.0833711154,10695.8500285815,10024.8561091338,9333.52062776857,8685.06439648328,8069.258935333,7510.33164965039,7007.93151049192,6542.71880920046,6124.87242730682,5747.56746078198,5362.6498817298,5036.15771795391,4727.88561967942,4467.10338372278,4202.97029488077,16398.1,16398.1,16164.3,15600.4,14981.3,14315.5,13617.1,12902.3,12187.1,11485.5,10808.7,10164,9554.84,8981.69,8443.73,7939.41,7466.76,7023.77,6608.84,6220.02,5855.43,5513.6
13543.2529099287,12005.2866447218,11456.534052228,10929.5887464708,10351.4618684016,9789.59761036254,9255.7641574826,8742.36780924119,8257.4876749408,7750.74754118375,7252.476948412,6774.43193812177,6306.46864662581,5811.93871998773,5345.16900170456,4892.42180356906,4455.28284813246,4051.72516908735,3698.67709865142,3375.80258533679,3124.04997202174,2874.09250184482,14781.2,14781.2,14547.5,13983.4,13364.2,12699.3,12003,11292,10582.4,9887.96,9219.3,8583.19,7982.44,7417.3,6886.74,6389.12,5922.36,5484.5,5073.93,4688.68,4326.84,3986.75
13543.2529099287,12857.9674650142,12534.2435661318,12146.5324888668,11609.4274802713,10996.5856350784,10413.4737601905,9770.02590432363,9092.05072477794,8418.22445900641,7795.67464469735,7185.09379948777,6639.04755957569,6105.78596209442,5604.61060171315,5133.19235450578,4720.17381886957,4359.67433065667,3994.30581314565,3717.25034061464,3487.65548256265,3282.13604615578,15478.9,15478.9,15245.1,14681.2,14062,13396.7,12699.4,11986.6,11274.4,10576.7,9904.22,9264.13,8659.4,8090.46,7556.34,7055.43,6585.75,6145.32,5732.49,5345.29,4981.83,4640.48
