OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_rec_1990,AM_rec_1991,AM_rec_1992,AM_rec_1993,AM_rec_1994,AM_rec_1995,AM_rec_1996,AM_rec_1997,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
203149.113743228,210672.239780421,212718.702278409,215770.73632323,218779.663253829,223621.676334344,228637.4269711,234488.61947422,238097.232355423,236657.94683625,237242.019120811,235668.638427288,234168.499054616,231856.955248235,229029.200788748,226212.200771258,220030.689372199,211829.77517128,203430.323753448,195229.046852551,187292.458491112,180019.688194764,21630008,17344920.4170552,13439262.4527283,12167291.1825948,9071711.34675782,7280411.1618927,17172425.7246787,14583221.2603117,10939411.0311071,14446668.0861174,18953323.5797114,8630782.47877028,24375484.0050089,9339951.35178514,5000801.75938836,26802977.2075679,8409922.7280281,16154602.9419682,11039663.4369954,19067949.6372668,30707601.3237316,251715,251715,250313,246934,243219,239200,234943,230536,226077,221661,217375,213285,209428,205818,202455,199331,196438,193763,191295,189020,186927,185004,18247300,18247300,18236300,18209500,18179200,18145500,18108800,18069400,18028200,17986000,17943500,17901700,17860900,17821500,17783600,17747500,17713200,17680700,17650000,17621100,17593900,0,0,0,0
203149.113743228,279138.302807516,266729.590102218,251493.018428061,236751.412458924,225575.513666469,215871.127138469,208416.856747394,202537.682505728,198301.140283857,194739.485139944,190005.629092911,184908.917696501,179849.488993645,174673.07780221,170862.21273374,166429.94019129,163857.328461371,164776.385912214,164896.094114032,163962.942904215,164739.392467196,10175232,19898108.9023902,15318473.6346506,20013549.3068456,6621878.90018276,22888894.3033276,31607761.0513562,10856003.256346,6312502.64460714,29271574.464441,46579659.2421927,18302368.3144207,14952447.9024376,12073973.607701,9580187.5769594,18947563.8906015,8665600.18084006,18471172.9786786,9715059.30777403,8289587.10328643,14989529.2707328,266378,266378,264976,261596,257882,253863,249603,245192,240728,236305,232012,227916,224053,220439,217074,213950,211057,208384,205919,203648,201560,199643,19310200,19310200,19299200,19272400,19242300,19208700,19172100,19133100,19092200,19050400,19008500,18967200,18927100,18888400,18851400,18816200,18782700,18751100,18721300,18693300,18667000,0,0,0,0
203149.113743228,205070.066624247,209275.532865723,211076.550285376,214328.576268299,215729.699088741,216889.007322317,214928.201227945,211986.951811813,210819.245164592,208607.30272453,208496.949776988,210336.930468665,213517.05058132,216166.632988587,216951.31440276,215634.991528491,212436.005958916,207974.84007942,204060.420058154,200286.592511348,197304.801087332,31305101,20738578.8261066,16432736.548162,17989335.0759821,7624551.85704786,13556302.9916884,20067738.8217881,21780881.2675059,17181903.5964494,22106411.5718732,17488491.6407612,9014547.40989692,21583491.5648646,14250678.6464879,13166039.3345686,13045242.8461277,17084332.324042,19843162.6596222,10380943.6330211,18682899.9415596,26981148.5185661,280970,280970,279568,276189,272474,268454,264193,259778,255309,250881,246582,242480,238613,234996,231628,228503,225610,222938,220476,218209,216125,214213,20368000,20368000,20357100,20330300,20300200,20266800,20230300,20191500,20151000,20109600,20068100,20027400,19987800,19949800,19913500,19878900,19846200,19815300,19786300,19759100,19733600,0,0,0,0
203149.113743228,257628.390387766,256473.81943039,248632.076596528,240771.076061332,234366.838176054,226701.672316077,218719.336790289,209644.228985542,201425.252489866,196708.836579296,190664.077961243,186963.889722794,182934.697525873,179354.67180303,177767.558485226,175077.947334218,172696.663139071,172151.57391285,171733.216842005,170114.903067451,168016.728811294,19813386,8222001.99821078,14256319.6325972,27053737.8516576,23355554.5893582,9448114.25379421,29162472.8333858,9990160.9563051,5824549.27989046,21160052.9489819,16309678.7810498,14460061.8866058,14900479.9373248,28027193.3794579,8355199.76086426,9472122.05234305,16299442.0146654,25711074.0481879,17239714.4694266,10813444.2839621,13169972.3153247,248353,248353,246951,243571,239857,235838,231582,227176,222718,218303,214019,209930,206074,202465,199103,195980,193087,190411,187943,185667,183573,181649,18003500,18003500,17992600,17965700,17935500,17901700,17864900,17825500,17784200,17741900,17699300,17657300,17616300,17576700,17538700,17502400,17467800,17435100,17404100,17375000,17347600,0,0,0,0
203149.113743228,230727.657601862,229138.114483267,226975.478581926,223169.313173306,218846.81199002,214560.060499135,210769.719270753,206536.141787359,202425.24977516,199809.941873812,197930.454005627,195587.833738301,191544.455807948,187305.835323329,184039.723484904,178744.21320283,172031.150786091,166852.606784165,163067.213553486,162380.237144227,159421.832480299,9523733,11746397.1143495,6517134.42978669,28051717.314868,8169532.21653096,7822633.1224336,17762220.3773073,18619506.7148152,28635610.0606031,6849538.76681527,14490518.6637784,6114602.42971187,13063251.1782424,40358036.3994533,18753119.6734318,16481714.2550506,16207251.2978495,48271077.7563903,15049220.3987938,12228282.983534,9578078.23956876,227283,227283,225880,222501,218786,214769,210516,206117,201668,197265,192992,188914,185068,181466,178108,174987,172094,169416,166942,164661,162558,160624,16476100,16476100,16465100,16438200,16407800,16373900,16336700,16296800,16254900,16211800,16168300,16125200,16083000,16042100,16002700,15964900,15928800,15894400,15861800,15831000,15802000,0,0,0,0
203149.113743228,258984.938362713,258786.323288358,254809.325135284,251791.236318134,247663.357925914,244322.456946077,238552.595035458,234877.644631936,229309.85548478,225666.800503104,220879.076621216,214658.332214809,207722.623335665,198691.496492441,191911.102562046,182695.747384134,176168.504641937,170419.94626531,168619.118785142,167276.163574665,166155.435358704,10954014,4849956.5035178,12211284.901662,19478684.6492446,9456401.55024476,20964018.4357965,12508112.7295209,29446716.6772467,14891598.1667848,17947048.7189373,17683153.4226016,14042334.4290826,15691455.7780182,21336947.8530286,19649905.251814,45016208.4120365,13368863.9454658,21398692.6522922,12153440.3027265,9266034.37143904,20149302.8779545,235641,235641,234239,230859,227145,223127,218873,214471,210018,205610,201332,197250,193400,189795,186435,183313,180420,177743,175272,172992,170893,168964,17082000,17082000,17071100,17044200,17013800,16980000,16942900,16903300,16861600,16818800,16775700,16733100,16691400,16651100,16612300,16575100,16539600,16506000,16474100,16444000,16415600,0,0,0,0
203149.113743228,251091.236136168,244927.665194345,241905.008385132,237515.792600189,233759.832286954,232953.301850047,231133.51894042,227645.853684868,220600.548197156,213597.273565487,207077.324673122,197631.004505794,187213.448670175,177392.766331244,167698.848955712,160312.293792575,153125.812215194,148115.640018671,149530.633366571,150637.970625079,151977.839595539,12369744,5328754.7652903,7659946.06242564,8178598.35962026,17330139.1107221,11636308.9189212,21028291.5387733,46992949.2965484,6599532.31739506,10965657.8827222,19945981.3897092,17858281.7768628,22333073.2775117,13365693.7949389,32545866.1176695,14351390.0748419,17523126.1353512,15920175.5907902,16147166.9717045,15580918.3527491,8078414.32786471,231251,231251,229848,226469,222754,218737,214483,210082,205632,201226,196951,192871,189023,185420,182061,178939,176046,173369,170896,168616,166515,164583,16763700,16763700,16752800,16725900,16695500,16661600,16624500,16584700,16542900,16500000,16456700,16413800,16371900,16331200,16292100,16254600,16218800,16184800,16152500,16122100,16093400,0,0,0,0
203149.113743228,191119.64655737,188277.523195519,182779.838811901,176866.123695876,172759.126283227,169699.847757743,167803.708886324,167917.774177658,169143.363495563,172764.717735543,174862.318990794,176216.995665545,178465.983847206,180605.027431263,183597.663553142,189001.230879793,194894.437601711,200581.731631606,203335.75481303,205196.244620682,209984.094012642,13837053,30548068.3344277,20047836.4422335,23308259.5652127,44325451.4243577,16732521.2121172,15528846.3862873,11448774.2844406,17171929.9645037,43073093.0634199,18738571.1474829,22912143.6849946,12900071.0902214,7954781.66370806,12898309.7376954,14640943.1358277,14431636.5329287,13349495.0396349,20800777.7194634,18401785.2205562,11963801.0156212,315821,315821,314419,311040,307325,303304,299039,294617,290139,285699,281388,277275,273399,269775,266404,263277,260385,257717,255260,253000,250925,249024,22894400,22894400,22883500,22856800,22826800,22793600,22757600,22719200,22679300,22638700,22598100,22558400,22520000,22483200,22448200,22415100,22383800,22354400,22326900,22301100,22277100,0,0,0,0
203149.113743228,231594.142485287,227166.066259972,222458.940225271,218027.091993969,212984.308216362,208485.140631149,204813.988814592,200569.762054581,196021.369803297,190235.823664957,184437.143215394,178808.571877789,174868.026354109,173090.732729914,171895.105001242,171461.650217009,172112.671155137,172038.407791795,170505.079524557,168410.508711423,166055.995507942,18758213,20774731.255323,22314773.7934945,22911408.9963404,15233515.2197395,19205260.8563938,14046857.0198369,10645898.6241863,15305954.3493322,18073944.6216463,14388027.9316684,17976844.7353279,23452871.6396297,13039305.1190177,5418463.00606754,7725491.62253317,13200693.5591171,10664622.8519742,17737369.1797774,15213124.2346212,19172248.5170291,249876,249876,248473,245094,241379,237361,233104,228698,224239,219824,215538,211449,207593,203984,200621,197498,194604,191929,189461,187186,185092,183169,18113900,18113900,18103000,18076100,18045900,18012200,17975300,17936000,17894700,17852400,17809900,17767900,17727100,17687600,17649600,17613400,17579000,17546300,17515500,17486400,17459200,0,0,0,0
203149.113743228,223506.620425942,223069.894642129,221007.370331997,218698.029814132,219834.322530796,219520.660879063,220289.391980607,219588.599689831,218119.21979935,216114.739859067,212118.541628921,209195.469612378,205433.633706881,200995.160349887,200587.231923832,200392.060778794,198858.28994198,196584.335980754,193679.376414879,189950.321838818,184605.665077517,21646667,15673158.6202845,13467143.9223874,38321909.3295735,17659454.3688295,8037792.92891829,15672470.4177637,12342967.0261968,8476273.20947449,22846511.6616047,14770984.1428801,16360012.7906359,5368274.54034545,25454966.5948185,13269966.6713613,11904011.4159539,7146310.92314627,26773564.9768716,14337549.0624399,9331091.09566479,13679525.654097,262711,262711,261309,257930,254215,250196,245937,241527,237064,232643,228351,224256,220395,216782,213417,210293,207400,204726,202260,199989,197899,195981,19044400,19044400,19033400,19006600,18976400,18942800,18906200,18867100,18826100,18784200,18742200,18700800,18660500,18621700,18584500,18549000,18515300,18483500,18453400,18425200,18398800,0,0,0,0
