OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_rec_1990,AM_rec_1991,AM_rec_1992,AM_rec_1993,AM_rec_1994,AM_rec_1995,AM_rec_1996,AM_rec_1997,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
202967.651547297,215861.17520749,216879.56423668,217715.411595224,218900.430484791,218180.265785333,215460.931831237,211438.211794104,209130.927548066,205067.798451293,200602.899653775,198634.905175338,195801.075307523,194015.097770488,192051.398572088,189395.547367383,186946.893449655,183263.618089844,179519.408730152,174948.817552532,169514.456334189,164427.547844924,9272665,21588024.7327613,18591655.8257566,10764475.9926669,17743021.7223943,16925514.9972315,10466546.3007108,14444678.8590272,10150274.0170215,10533458.7499092,16736956.3549203,15689845.8162724,14002970.7045167,23873169.916743,11863021.4822611,24456925.2068831,31207748.8814672,16106315.6129683,17498256.5779148,13842635.6024695,19721168.8445473,228130,228130,226727,223348,219633,215616,211363,206963,202514,198110,193837,189759,185912,182310,178952,175831,172937,170259,167786,165504,163402,161468,16552300,16552300,16541300,16514400,16484000,16450000,16412800,16372900,16331000,16287800,16244400,16201300,16159100,16118200,16078900,16041100,16005000,15970700,15938100,15907400,15878400,0,0,0,0
202967.651547297,185814.558063805,188642.459205388,190720.064661438,190143.402887292,189487.43767566,189890.073517061,189395.019642078,189639.347406452,188792.523711384,187195.309898553,184553.140351887,180395.430697942,176993.289724515,172495.009633781,168356.475685461,164255.614923352,160154.949752729,155621.266753205,151580.959831926,149276.378636748,146883.912624499,13448366,18518307.0833367,10753833.7848493,16560996.5563196,11710107.9497916,13558754.0609035,8552165.49996442,17771573.9090028,21293966.6132404,13213039.8038364,18881227.8608945,11449321.0926151,14175968.1243928,13258706.3730658,13049763.7968166,18438681.9945459,13040864.0746593,11085405.1594847,12200184.046074,12015023.4284037,14430070.4797444,206996,206996,205593,202214,198499,194484,190235,185844,181406,177015,172756,168692,164857,161263,157911,154793,151899,149219,146741,144451,142339,140394,15018900,15018900,15007900,14980900,14950300,14916100,14878400,14837900,14795300,14751200,14706600,14662200,14618500,14576000,14534800,14495100,14457100,14420600,14386000,14353000,14321900,0,0,0,0
202967.651547297,239957.479272043,237344.887648537,231873.099249814,225620.272662343,218697.724884348,211264.97169708,203266.808419913,196184.276585998,190037.222563375,184258.996031491,179362.252353885,174315.368699644,170106.427191847,165766.44356372,162463.239248098,159153.821850706,155810.225044884,153649.504147343,152367.173215333,150770.050881543,148544.273574474,8523584,16084220.2422387,14113213.8625739,21731349.6987913,12569317.2287076,14500483.6993502,16479778.9935938,20502393.9840962,11663744.9546478,14331036.3575894,13266265.9652973,14498182.4575864,9806308.87363907,13187317.2103379,21876538.8938898,11736823.7244009,16017521.3337211,8881951.29497008,14367654.2237184,20770169.0989603,9996323.81890601,227796,227796,226394,223014,219299,215282,211029,206630,202181,197777,193504,189426,185580,181978,178620,175499,172605,169927,167454,165172,163070,161136,16528100,16528100,16517100,16490200,16459700,16425800,16388600,16348600,16306700,16263600,16220100,16177000,16134800,16093900,16054500,16016700,15980600,15946200,15913700,15882900,15853800,0,0,0,0
202967.651547297,203031.080655824,203391.945382491,201863.838925557,199193.260483505,194479.862099845,189494.670108296,183617.841639697,177727.001956855,172029.630559335,167115.172225339,162860.826053188,159988.237285503,156522.990918084,152962.883824957,150715.234984431,150392.870301817,149885.837040932,148520.349908575,148048.701861346,147938.15037824,147158.154786614,21376939,8374222.90909367,10870328.3202124,20107292.6795883,26557680.9898557,12974666.8203814,13830358.7961812,15251171.9573959,14989991.1744472,14210872.068815,19394340.3119521,15576308.8220807,9788648.39148089,14297050.7450323,13542776.1496858,8915183.08608274,17331078.6089806,10729664.401626,21518219.2033022,9666943.12260291,11717569.0185635,228998,228998,227596,224216,220501,216484,212231,207831,203382,198978,194704,190625,186778,183175,179817,176696,173802,171125,168652,166370,164268,162335,16615300,16615300,16604300,16577400,16547000,16513000,16475800,16435900,16394100,16351000,16307500,16264500,16222400,16181600,16142300,16104500,16068500,16034300,16001800,15971100,15942200,0,0,0,0
202967.651547297,197656.719418249,195751.493303042,192451.117989218,189289.141443238,186427.707732067,183097.507004332,178636.481853033,173628.928369244,169686.222780224,166750.259263224,164287.378056394,162970.115557814,162593.819454857,162301.386150998,162112.815728529,161820.533820289,162914.148953821,164881.979586588,166297.592841507,166958.542088618,167245.182282601,20574138,16289767.9515974,14220666.0746179,18354815.7389397,16109346.8643846,26110329.989396,25196499.6531527,13552928.6698175,11318963.849625,17163456.7726949,20664209.4425403,12364005.1231064,11776020.1613239,13334891.2467636,14459989.6983883,28317787.6910739,9838394.94946227,17220100.0886013,18203298.3189545,14555399.638064,16191425.3816523,244351,244351,242949,239569,235854,231836,227580,223176,218719,214307,210024,205938,202084,198476,195114,191992,189098,186422,183953,181676,179580,177654,17729200,17729200,17718300,17691400,17661100,17627300,17590400,17550800,17509400,17466900,17424100,17381900,17340600,17300800,17262500,17225900,17191100,17158000,17126700,17097300,17069600,0,0,0,0
202967.651547297,212525.190275975,216769.995732597,217445.435672852,215014.58755208,210470.806053879,205024.87554997,198554.598014349,191396.266404134,183938.701348337,177016.604363243,171021.10783622,164938.199910161,158976.035947549,154303.575893091,150618.70138623,148168.435990949,146671.083679265,145926.099522945,145489.93433211,147064.507466865,148697.103318631,11211333,13275986.826112,14962369.7920785,15125395.0744135,19403633.4133982,20341161.917933,15632581.3969582,14526492.3724219,28419333.4134683,15393453.6289419,14538733.1038376,18472645.2970299,13170641.8679818,12496647.235129,12151030.3699701,9602135.63763496,12243452.2565508,13140574.7086792,11741835.5310895,18271809.9722623,11204323.879888,239401,239401,237998,234619,230904,226887,222631,218228,213774,209364,205084,201000,197148,193542,190181,187059,184165,181489,179019,176741,174643,172715,17370100,17370100,17359100,17332200,17301900,17268000,17231000,17191400,17149800,17107100,17064100,17021700,16980200,16940000,16901400,16864500,16829300,16795900,16764200,16734400,16706400,0,0,0,0
202967.651547297,204208.307483386,204757.197629644,201912.284608896,197522.543645065,192259.0690493,186509.06288191,180502.826182008,174950.022494485,169545.780165046,165252.945285766,160659.140438502,157074.428703398,153724.162039841,151014.530041554,148851.94862624,146177.238860428,144093.909675501,141964.751720386,139906.461452351,138583.172499177,137208.15717892,16228825,14101407.3168291,17788960.1232112,15270865.9241615,13233404.6292953,13878678.4100938,14516587.0561608,13344299.2900734,21381682.2714593,13991753.1958727,8344659.7063014,9388091.28233658,9313474.27623301,17668454.3764404,8830618.63548035,17850026.7310116,16110654.0273649,16531689.3229268,20566874.2890647,16034514.502086,19444392.9553094,213511,213511,212108,208729,205014,200998,196748,192354,187912,183518,179254,175185,171346,167749,164395,161276,158382,155703,153226,150939,148830,146889,15491600,15491600,15480600,15453700,15423100,15389000,15351500,15311200,15268700,15225000,15180800,15136800,15093600,15051700,15011100,14972000,14934600,14898900,14865000,14832800,14802300,0,0,0,0
202967.651547297,245833.847213077,245561.032481625,243634.482152904,241755.200910022,239275.038723103,235442.287300047,232237.385589016,227782.514781573,223021.817687366,216663.301737516,209837.604736967,204171.992383775,198303.379835255,192838.585900999,187838.095133937,183120.282966216,179070.907085779,174498.835868025,169648.519055466,166483.547947093,163000.086234508,16928632,15279254.7652542,12940369.096178,17604111.4981821,16398997.1519681,17054569.4862607,11244075.3280223,10908887.6747055,22462982.4580752,13385075.8011927,14839788.6973026,10764340.601986,14782904.7037062,11471199.1151614,10326237.0452246,13782178.0485211,19314268.1794107,11662124.9803746,16105920.4419849,8286511.72869656,15816949.1791934,218494,218494,217092,213712,209997,205981,201730,197334,192890,188492,184224,180152,176310,172712,169356,166236,163342,160663,158188,155903,153796,151858,15853200,15853200,15842200,15815200,15784700,15750600,15713300,15673100,15630900,15587300,15543400,15499700,15456900,15415300,15375200,15336600,15299700,15264500,15231000,15199400,15169400,0,0,0,0
202967.651547297,210458.133709322,206989.760253074,202588.078437936,197601.292999128,191893.508324523,185643.748122767,179928.213212434,174412.933306811,168629.31991383,165359.662939059,162183.742119525,160021.175391178,158850.886945351,157549.468951768,156687.53328199,154819.316927568,153843.020856532,152813.858531231,151429.165584674,151271.289950601,151005.671840451,17924663,20998293.6145069,11904620.7983801,17658147.5598438,14315531.7688191,16826459.7555909,15877882.2950994,15776362.5882946,19490161.3232991,15262373.867872,13470707.779329,26695490.5227797,14192321.6852021,14619248.0375748,18819582.78824,18169420.0062462,11998603.3472559,13209264.0147224,14017993.0617882,11341616.8358549,16041307.5489151,248248,248248,246846,243466,239752,235733,231477,227071,222613,218199,213914,209825,205970,202361,198998,195876,192982,190307,187838,185563,183468,181544,18012000,18012000,18001100,17974200,17943900,17910100,17873300,17833800,17792500,17750100,17707500,17665400,17624400,17584800,17546700,17510400,17475800,17443000,17412000,17382900,17355400,0,0,0,0
202967.651547297,183409.660014604,182483.543642592,180113.671692009,177489.520815071,174984.160913819,171968.864164031,167779.219714428,163447.731238954,158757.702380156,154767.976363736,151416.004390564,148198.189871366,145767.220787906,143644.354082547,141484.163101904,140292.926030477,138700.836259127,137131.225567976,136064.031163607,134607.665324495,134105.064983835,11777001,15380672.2196894,13774208.6018982,12293535.0052451,19669960.5693562,14701046.1560135,11668659.394374,17294844.7531848,10687505.5441602,18442274.4756593,11962143.7823391,17034231.8614766,12780703.8322534,19019688.7582629,9918861.45077887,8702129.19080939,21754503.9089773,20624622.0169695,19752902.7291464,11927722.9777782,13489147.1535722,209232,209232,207829,204450,200735,196720,192471,188078,183639,179247,174986,170920,167084,163489,160136,157018,154124,151444,148966,146678,144567,142623,15181100,15181100,15170200,15143200,15112600,15078400,15040800,15000400,14957800,14913800,14869300,14825100,14781600,14739300,14698300,14658900,14621000,14584900,14550400,14517800,14486900,0,0,0,0
