OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_rec_1990,AM_rec_1991,AM_rec_1992,AM_rec_1993,AM_rec_1994,AM_rec_1995,AM_rec_1996,AM_rec_1997,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
203149.113743228,212615.468796567,212568.549757293,210087.480980377,207825.28985679,204515.18907905,202444.876209792,198812.395950227,196039.239354704,191574.26871182,188370.60653922,186286.825007811,184506.601688429,185267.055681221,184979.118614344,184372.167266714,182822.699225682,182877.035925818,183791.789676226,183313.987870108,183904.895511557,186812.974101299,21264860,27194716.222958,9741721.77990207,14027023.8683979,15777112.1783017,28034248.3660818,25006801.1398984,14529384.8160614,18572023.0987069,30248844.3814717,11626482.5626237,19280178.454959,11034365.5768079,12498613.7860859,28329966.6849109,12703735.0806465,9732509.01907183,16761712.6208795,59648724.2859965,4485805.83098522,9369109.52136314,283291,283291,281888,278509,274794,270774,266513,262098,257628,253199,248899,244796,240928,237310,233943,230817,227925,225253,222791,220525,218441,216531,20536200,20536200,20525300,20498500,20468400,20435000,20398600,20359800,20319300,20278000,20236600,20195900,20156500,20118500,20082300,20047900,20015300,19984500,19955600,19928500,19903100,0,0,0,0
203149.113743228,204674.000241157,210134.313426805,212223.662841905,214427.313771853,214987.610778207,209139.819704333,203680.036980662,197804.725825987,190704.916549078,184854.269835879,178132.444397826,172844.595316077,168678.263793777,171375.754547481,177080.484345664,181750.157815257,187871.831582065,193687.995496427,196089.789444708,193423.774114553,189710.288378708,15702483,20779896.7710314,53070792.8295559,30110894.7794013,15470360.4703585,19313544.7736524,19573986.6300125,6346234.95253551,13943119.2588265,19655154.1054506,15968019.5725681,9227611.12909215,9017320.82734655,15034384.9782665,6552854.66612925,7924705.11956304,12688302.8897869,20336255.0471558,43537333.4116519,10052088.9376797,19297969.8823381,268841,268841,267439,264060,260345,256325,252066,247654,243189,238765,234471,230374,226511,222896,219530,216406,213513,210840,208375,206105,204017,202101,19488700,19488700,19477800,19451000,19420800,19387300,19350800,19311700,19270900,19229200,19187400,19146200,19106200,19067600,19030700,18995600,18962300,18930800,18901100,18873200,18847100,0,0,0,0
203149.113743228,268074.146129223,264609.332248539,260728.705015146,254537.188928307,248370.987800623,241065.447000717,233186.663921021,223555.959051876,213082.970104702,203469.569058136,195476.952239068,189311.288237611,184377.624533727,181577.3735286,178443.789311382,177523.236253061,174671.609887222,170654.166559186,167028.043758648,162969.047357382,160491.778239097,21940482,14471855.7009432,20655648.0022884,16051460.3576663,25075991.7839,6439903.94517014,9799061.79457836,15292330.7387194,12667537.2509157,23379393.1723618,27015154.315111,13196325.1610581,4700216.99491462,55542785.3386285,25282042.0660531,55143560.2335511,20251112.4585992,40361175.8060714,19393201.3892805,17643843.5977181,34289157.8653531,251340,251340,249938,246559,242844,238825,234568,230161,225702,221286,217000,212910,209054,205444,202081,198957,196064,193389,190921,188647,186553,184631,18220100,18220100,18209100,18182300,18152000,18118300,18081600,18042200,18001000,17958700,17916300,17874400,17833600,17794200,17756300,17720200,17685800,17653300,17622600,17593600,17566400,0,0,0,0
203149.113743228,195367.92142862,203693.974498274,211211.853993794,215512.463505289,218839.096121076,220510.8554233,214454.750433477,209936.32619188,203341.640868742,197276.408582355,191586.426997104,186395.722059572,182021.574952899,178651.880629153,177002.740571932,177568.374316248,179711.976954034,181450.026910095,184270.842395313,185296.3282065,186556.35620937,19212289,12435061.6583539,22909833.3356013,21178976.7382771,28068862.5876236,22827617.0776656,15676779.8391083,22880115.3368257,16353509.8978182,22011723.6161939,10790285.4754981,12311712.7884255,16609667.4103856,18769025.2193831,21099208.2168976,10454966.3398491,7088156.91041259,4968467.60281941,15063469.8902508,26160209.5652893,23343935.2605009,269827,269827,268425,265045,261331,257311,253051,248640,244174,239750,235455,231358,227494,223880,220513,217389,214496,211823,209359,207089,205002,203086,19560200,19560200,19549300,19522500,19492300,19458800,19422300,19383200,19342500,19300800,19259000,19217800,19177900,19139300,19102500,19067400,19034100,19002700,18973100,18945300,18919200,0,0,0,0
203149.113743228,258845.244219088,249039.566726527,238481.11682162,227779.558149445,217697.566953918,208880.931195851,200535.481240316,192755.540128883,184753.104346312,177465.367408485,172662.414761416,167811.749720154,162052.645889895,155696.35897475,150963.142616639,145045.533262392,138545.866405768,132217.129610753,126534.665927402,122605.130003613,122819.841856898,13851587,8252267.7576015,6348297.19645954,19395353.2867407,5405745.28829766,12352476.7389271,7304557.69915151,6576886.43632787,14652243.911492,41133109.4199602,15252936.8391587,24346512.7561187,27177866.4802045,31098663.7690682,18030095.0747144,14269214.0922363,23219923.4533579,3720018.65263377,11998325.9928259,16774393.9859064,15088556.2129551,222322,222322,220919,217540,213825,209809,205557,201159,196713,192313,188043,183968,180124,176524,173168,170047,167154,164475,162001,159718,157613,155677,16116500,16116500,16105500,16078600,16048200,16014200,15976900,15936800,15894800,15851500,15807700,15764400,15721900,15680600,15640800,15602600,15566000,15531200,15498200,15466900,15437400,0,0,0,0
203149.113743228,260076.074050273,258690.70459558,257066.65620776,253127.599498382,250653.787963818,246935.237157571,243896.410880056,237583.038613681,229991.601028868,221279.35863253,210754.178321438,200453.19756295,190324.657219277,180772.606254757,173062.32858855,167609.053322157,162599.132926616,157666.809169213,152179.22520905,146406.161724431,142153.164526555,9324902,13838655.9264964,11454499.0270387,18263435.6652918,21343305.7882588,13399557.5149954,8196673.61133385,7433247.51429814,6319301.47944207,27052955.5519486,11240293.4320599,7406157.13494008,10494007.1992568,8097849.86310463,6854330.13314246,8649790.26667094,21698602.3980795,27652554.5488089,15025472.2853761,12619729.8693223,9184906.19021238,186189,186189,184787,181407,177692,173679,169436,165054,160630,156256,152015,147968,144147,140565,137220,134106,131213,128530,126046,123748,121625,119665,13497200,13497200,13486200,13459200,13428400,13393800,13355700,13314500,13270900,13225700,13179700,13133700,13088200,13043600,13000100,12958000,12917300,12878200,12840700,12804900,12770800,0,0,0,0
203149.113743228,244595.119287595,237929.670890681,233745.077460415,228700.866146016,225247.954260721,222399.673053928,216903.332100572,210983.953399376,204745.33060463,199136.444817853,193664.515994182,186933.79523806,180821.947525741,175215.114207045,168926.158128465,163151.562279947,157050.382957728,152854.24898691,150581.371590263,147618.129519922,144221.760798862,5896734,6822849.31625505,16928567.5838469,18956937.2017721,11178095.649361,10922061.2461011,16745543.6979031,19338927.59704,9866041.41229362,12382052.4767506,18626369.1065143,21138199.2803105,12677348.4959628,23785549.64997,25107460.42087,8097971.18091591,4983315.44674712,12270265.8132566,12859820.5241813,5684999.50009267,20843269.2408686,221330,221330,219927,216548,212833,208817,204565,200168,195722,191322,187053,182979,179136,175536,172180,169060,166166,163487,161013,158729,156624,154687,16044600,16044600,16033600,16006700,15976200,15942200,15904900,15864900,15822800,15779400,15735600,15692200,15649600,15608300,15568400,15530100,15493500,15458600,15425400,15394100,15364500,0,0,0,0
203149.113743228,206345.579267792,201887.185979674,198349.002392634,193791.51400286,187999.311877275,180994.290126962,173812.513951145,166560.627345036,161656.40870128,157748.014557071,156911.418051562,157908.102367862,160082.109932233,163309.159873112,164839.098972101,166656.157040061,166080.709385084,165545.173239744,163596.764448775,160420.341149644,158974.936933598,22122084,16492271.1544898,17117367.2041229,19522116.6576959,16298333.0867878,12345105.2271733,21582291.0508562,6310366.30158861,7276296.43178833,28725854.6210014,25112385.1009202,8248839.0669328,7087151.01058111,21612600.770181,22997420.2128785,20235341.0031881,16883108.6524009,14042595.2851887,15729876.6982779,17036449.5716169,16171956.2538934,237725,237725,236323,232943,229229,225211,220956,216553,212100,207691,203412,199328,195477,191872,188511,185389,182496,179819,177348,175070,172971,171042,17233100,17233100,17222100,17195300,17164900,17131100,17094100,17054400,17012900,16970200,16927200,16884600,16843100,16802900,16764200,16727200,16691900,16658300,16626600,16596700,16568500,0,0,0,0
203149.113743228,219434.847403926,215740.938726948,213277.673336618,210960.86642363,206615.157206385,202115.046965442,198894.18366572,195899.793890358,193538.917376653,189728.758805828,186451.662052199,183914.886428931,181669.281394555,179629.545769951,175525.690148042,171640.398467227,166375.72339599,161556.946606119,157542.421281608,153256.510576701,149219.51573429,20272864,18755061.6105429,15819933.4561312,9611441.39305511,7371968.99987409,8064815.55692982,21926492.03403,20314199.5175301,8876544.64963407,8238135.20033682,12635405.6569934,35820216.4972492,19112074.6203876,16167899.602096,13714673.3809006,13869105.4722719,11187190.983831,16770989.4357888,8113794.36723174,25908536.7890193,29126712.0797574,223875,223875,222472,219093,215378,211361,207109,202711,198264,193863,189592,185516,181672,178071,174714,171594,168700,166022,163547,161264,159160,157225,16229100,16229100,16218100,16191200,16160700,16126800,16089500,16049500,16007500,15964300,15920600,15877300,15834900,15793800,15754100,15716000,15679600,15644900,15612000,15580900,15551600,0,0,0,0
203149.113743228,225499.997906244,225300.517883769,222969.017973348,221862.227984036,217971.912099046,213542.393253068,209167.164995145,204712.389361434,200192.649841274,195373.070204275,191079.12089903,186954.848648666,181706.768380727,175015.712563329,167944.35295752,161243.417496274,155651.044980835,151100.970287385,146523.264318414,143813.498281576,142769.704627636,12126530,12603457.6517491,3873313.09285156,13705398.592981,15849609.7055988,15934397.9146599,16629105.5986772,7839471.14693703,16362501.1040078,23417100.3658466,27276954.0100395,6512860.36272444,21090356.6650603,8833136.18457319,10253439.6653112,4644408.69542918,3986102.33786022,24334953.7814207,14547093.5319302,8607458.54030629,34799423.6417679,228502,228502,227099,223720,220005,215988,211735,207335,202886,198482,194208,190130,186283,182680,179322,176201,173308,170630,168157,165876,163774,161841,16564500,16564500,16553500,16526600,16496200,16462300,16425100,16385200,16343400,16300300,16256900,16213900,16171800,16130900,16091600,16053900,16017900,15983600,15951100,15920400,15891500,0,0,0,0
